team,region,matchType,Baron,Dra,Turts,kills,deaths,assists,CS,gold,damage,tanking,matches_played,matches_won,minutes_played,matches_lose,win_rate,Baron_per_game,Dra_per_game,Turts_per_game,kills_per_game,deaths_per_game,assists_per_game,CS_per_minute,gold_per_minute,damage_per_game,tanking_per_game,KDA
RNG,CN,2017 全球总决赛,14,24,107,158,109,427,17685,1019335,1048862.0,1477834.0,15,10,546.6,5,0.6667,0.93,1.6,7.13,10.53,7.27,28.47,32.35,1864.86,69924.13,98522.27,5.367
PSG,HK,2021 PCS 夏季赛,32,74,277,588,292,1326,32983,1915776,2113784.0,2586900.0,33,27,985.6,6,0.8182,0.97,2.24,8.39,17.82,8.85,40.18,33.46,1943.77,64054.06,78390.91,6.555
NV,US,2017 LCS 北美夏季赛,36,96,298,578,591,1443,63938,3491306,3666126.0,5096369.0,52,23,1943.4,29,0.4423,0.69,1.85,5.73,11.12,11.37,27.75,32.9,1796.49,70502.42,98007.1,3.42
DW,AU,2018 MSI 入围赛,2,8,28,54,84,113,6424,322791,338756.0,538238.0,6,2,184.4,4,0.3333,0.33,1.33,4.67,9.0,14.0,18.83,34.84,1750.49,56459.33,89706.33,1.988
FW,TW,2017 MSI 入围赛,2,4,26,65,11,136,2709,168999,166160.0,199284.0,3,3,81.6,0,1.0,0.67,1.33,8.67,21.67,3.67,45.33,33.2,2071.07,55386.67,66428.0,18.273
RNG,CN,2020 LPL 夏季赛,23,90,227,509,436,1154,39243,2166917,2212856.0,3205109.0,38,20,1213.7,18,0.5263,0.61,2.37,5.97,13.39,11.47,30.37,32.33,1785.38,58233.05,84344.97,3.814
GT,CN,2017 LSPL 夏季赛,50,110,442,782,504,1931,61626,3642085,3901486.0,5251169.0,56,39,1959.6,17,0.6964,0.89,1.96,7.89,13.96,9.0,34.48,31.45,1858.59,69669.39,93770.88,5.383
LGE,CN,2020 LDL 春季赛,0,5,9,37,127,76,5393,274192,268578.0,505806.0,7,0,179.8,7,0.0,0.0,0.71,1.29,5.29,18.14,10.86,29.99,1524.98,38368.29,72258.0,0.89
CHF,AU,2022全球总决赛 入围赛,0,7,8,44,97,104,4344,227562,279412.2,439618.3,5,0,140.5,5,0.0,0.0,1.4,1.6,8.8,19.4,20.8,30.92,1619.66,55882.44,87923.66,1.526
T1,KR,2021 LCK 夏季赛,42,122,380,640,554,1470,60454,3258199,3382706.0,4497094.0,53,32,1804.8,21,0.6038,0.79,2.3,7.17,12.08,10.45,27.74,33.5,1805.3,63824.64,84850.83,3.809
Gaming Gaming,MX,2017 LLN 北拉丁美洲 春季赛,15,36,108,218,265,492,25997,1403656,1429964.0,2097978.0,22,9,817.2,13,0.4091,0.68,1.64,4.91,9.91,12.05,22.36,31.81,1717.64,64998.36,95362.64,2.679
PRW,CN,德玛西亚杯长沙站,2,10,20,59,89,146,5338,302329,395106.0,561324.0,5,2,186.1,3,0.4,0.4,2.0,4.0,11.8,17.8,29.2,28.68,1624.55,79021.2,112264.8,2.303
FNC,EU,2018 LCS 欧洲春季赛,26,53,223,313,217,777,34478,1808305,1971987.0,2558229.0,25,20,946.7,5,0.8,1.04,2.12,8.92,12.52,8.68,31.08,36.42,1910.11,78879.48,102329.16,5.023
JJH,CN,2021 LDL 夏季赛,22,80,188,404,364,1014,31838,1750205,1893880.5,2752933.1,31,17,992.7,14,0.5484,0.71,2.58,6.06,13.03,11.74,32.71,32.07,1763.08,61092.92,88804.29,3.896
DA,RU,2021 LCL 春季赛,8,36,67,210,229,490,14110,787376,862741.0,1306131.0,14,6,453.6,8,0.4286,0.57,2.57,4.79,15.0,16.36,35.0,31.11,1735.84,61624.36,93295.07,3.057
UOL,RU,2017欧美对抗赛,3,4,44,97,144,235,8487,486428,569108.0,867886.0,9,3,289.4,6,0.3333,0.33,0.44,4.89,10.78,16.0,26.11,29.33,1680.82,63234.22,96431.78,2.306
DRX,KR,2018 LCK S8资格赛,1,4,5,16,43,33,3430,165665,133611.0,268445.0,3,0,106.2,3,0.0,0.33,1.33,1.67,5.33,14.33,11.0,32.3,1559.93,44537.0,89481.67,1.14
LLL,BR,2022全球总决赛 入围赛,7,20,53,143,175,336,9080,530369,681932.1,1050485.9,10,4,311.1,6,0.4,0.7,2.0,5.3,14.3,17.5,33.6,29.19,1704.82,68193.21,105048.59,2.737
DFM,JP,2021 S11 全球总决赛,2,6,16,45,101,90,5626,293412,289485.2,528947.1,6,0,187.3,6,0.0,0.33,1.0,2.67,7.5,16.83,15.0,30.04,1566.53,48247.53,88157.85,1.337
YG,CN,NEST2017全国电子竞技大赛,3,5,28,57,49,145,5000,281691,290842.0,408152.0,5,3,160.2,2,0.6,0.6,1.0,5.6,11.4,9.8,29.0,31.21,1758.37,58168.4,81630.4,4.122
FNC,EU,2019 LEC S9资格赛,4,6,27,58,33,122,2689,171705,174539.0,241849.0,3,3,83.4,0,1.0,1.33,2.0,9.0,19.33,11.0,40.67,32.24,2058.81,58179.67,80616.33,5.455
AL,CN,2018 LPL夏季赛,41,109,356,695,681,1607,59492,3159463,3270103.0,4816954.0,53,33,1784.5,20,0.6226,0.77,2.06,6.72,13.11,12.85,30.32,33.34,1770.5,61700.06,90885.92,3.38
DK,KR,2020 英雄联盟 季中杯,3,9,20,34,48,75,3731,204882,245400.0,321560.0,3,1,119.2,2,0.3333,1.0,3.0,6.67,11.33,16.0,25.0,31.3,1718.81,81800.0,107186.67,2.271
12,CN,2021 LDL 夏季赛,14,44,111,312,452,683,26151,1426870,1421258.6,2387501.2,28,7,842.1,21,0.25,0.5,1.57,3.96,11.14,16.14,24.39,31.05,1694.42,50759.24,85267.9,2.201
IG,CN,NEST2017全国电子竞技大赛,8,14,80,160,59,351,6552,445799,549192.0,559078.0,8,8,214.0,0,1.0,1.0,1.75,10.0,20.0,7.38,43.88,30.62,2083.17,68649.0,69884.75,8.661
TT,CN,2024LPL夏季赛,30,104,239,531,502,1303,41648,2248964,3039850.4,4007305.2,37,20,1186.0,17,0.5405,0.81,2.81,6.46,14.35,13.57,35.22,35.12,1896.26,82158.12,108305.55,3.653
SMB,TR,2018 MSI 入围赛,7,22,74,156,139,328,9446,555256,613623.0,842926.0,10,6,287.0,4,0.6,0.7,2.2,7.4,15.6,13.9,32.8,32.91,1934.69,61362.3,84292.6,3.482
AL,CN,德玛西亚杯珠海站,0,3,18,39,78,93,4962,248952,284784.0,421218.0,5,1,152.8,4,0.2,0.0,0.6,3.6,7.8,15.6,18.6,32.47,1629.27,56956.8,84243.6,1.692
GEN,KR,2019 LCK 夏季赛,31,82,231,406,363,995,49312,2598677,2298224.0,3378603.0,44,24,1465.7,20,0.5455,0.7,1.86,5.25,9.23,8.25,22.61,33.64,1772.99,52232.36,76786.43,3.86
FNC,EU,2019 LEC 夏季赛,27,70,219,476,416,975,29300,1774073,1882005.0,2492919.0,29,20,924.9,9,0.6897,0.93,2.41,7.55,16.41,14.34,33.62,31.68,1918.12,64896.72,85962.72,3.488
DP,TR,2022 TCL 冬季赛,3,9,16,47,24,109,2178,140945,171857.0,234927.0,2,2,77.7,0,1.0,1.5,4.5,8.0,23.5,12.0,54.5,28.03,1813.96,85928.5,117463.5,6.5
CHF,AU,2022 LCO 春季赛,4,6,31,48,29,108,3168,186622,192064.0,252097.0,3,3,92.5,0,1.0,1.33,2.0,10.33,16.0,9.67,36.0,34.25,2017.54,64021.33,84032.33,5.379
OMD,CN,2020 LDL 春季赛,4,28,61,150,127,372,11119,627317,663884.0,892736.0,12,6,364.7,6,0.5,0.33,2.33,5.08,12.5,10.58,31.0,30.49,1720.09,55323.67,74394.67,4.11
OnlyGame,CN,2018 LDL春季赛,25,53,208,377,352,930,40099,2069980,2384607.0,3087144.0,32,18,1168.5,14,0.5625,0.78,1.66,6.5,11.78,11.0,29.06,34.32,1771.48,74518.97,96473.25,3.713
LGD,CN,2018 LPL春季赛,31,65,235,525,630,1240,60063,3077114,3259539.0,4830440.0,49,16,1726.8,33,0.3265,0.63,1.33,4.8,10.71,12.86,25.31,34.78,1781.97,66521.2,98580.41,2.802
TES,CN,2023 德玛西亚杯,7,17,49,140,108,282,7210,443194,674792.1,858395.9,7,4,226.3,3,0.5714,1.0,2.43,7.0,20.0,15.43,40.29,31.86,1958.44,96398.87,122627.99,3.907
TESC,CN,2020 LDL 夏季赛,37,149,359,800,760,2005,61999,3428308,3748227.0,5713757.0,63,34,1944.3,29,0.5397,0.59,2.37,5.7,12.7,12.06,31.83,31.89,1763.26,59495.67,90694.56,3.691
DIG,US,2021 LCS 夏季赛,13,67,161,410,461,915,32817,1792365,1838539.0,2968523.0,34,13,1042.4,21,0.3824,0.38,1.97,4.74,12.06,13.56,26.91,31.48,1719.46,54074.68,87309.5,2.874
FW,TW,2019 亚洲对抗赛,0,2,8,25,52,61,2622,142025,129407.0,242043.0,3,0,87.0,3,0.0,0.0,0.67,2.67,8.33,17.33,20.33,30.14,1632.47,43135.67,80681.0,1.654
TL,US,2021 LCS 春季赛,24,85,231,451,364,1127,38167,2049893,2133618.0,3049362.0,34,20,1133.9,14,0.5882,0.71,2.5,6.79,13.26,10.71,33.15,33.66,1807.83,62753.47,89687.12,4.335
PNG,BR,2024全球总决赛,0,8,7,39,68,87,4098,207754,237425.8,418558.2,4,0,124.8,4,0.0,0.0,2.0,1.75,9.75,17.0,21.75,32.84,1664.7,59356.45,104639.55,1.853
RGE,EU,2020 LEC 夏季赛,21,70,194,371,251,816,28939,1624740,1683671.0,2486546.0,27,17,903.1,10,0.6296,0.78,2.59,7.19,13.74,9.3,30.22,32.04,1799.07,62358.19,92094.3,4.729
MAX,CN,2019 LDL 夏季赛,37,114,337,729,767,1637,55661,3165254,3157828.0,4909599.0,57,29,1742.8,28,0.5088,0.65,2.0,5.91,12.79,13.46,28.72,31.94,1816.19,55400.49,86133.32,3.085
LNG,CN,2023LPL全球总决赛资格赛,4,7,32,53,33,129,3811,219707,236825.5,331697.6,4,3,122.6,1,0.75,1.0,1.75,8.0,13.25,8.25,32.25,31.08,1792.06,59206.38,82924.4,5.515
TES,CN,2020 LPL 公开训练赛,6,17,46,143,158,298,7714,461270,532351.0,806587.0,8,4,256.8,4,0.5,0.75,2.13,5.75,17.88,19.75,37.25,30.04,1796.22,66543.88,100823.38,2.791
OMG,CN,2017 LPL S7资格赛,2,4,12,39,62,77,3028,178679,192194.0,343043.0,3,0,102.3,3,0.0,0.67,1.33,4.0,13.0,20.67,25.67,29.6,1746.62,64064.67,114347.67,1.871
KDF,KR,2020 LCK S10 资格赛,4,12,37,86,82,213,8159,417773,386609.0,563601.0,7,4,235.7,3,0.5714,0.57,1.71,5.29,12.29,11.71,30.43,34.62,1772.48,55229.86,80514.43,3.646
VIT,EU,2019 LEC 春季赛,12,24,128,228,262,466,21791,1193536,1154409.0,1629394.0,21,10,657.3,11,0.4762,0.57,1.14,6.1,10.86,12.48,22.19,33.15,1815.82,54971.86,77590.19,2.649
IG,CN,2022 LPL 夏季赛,25,94,217,489,656,1192,41475,2302770,2526539.0,3994058.0,43,17,1285.2,26,0.3953,0.58,2.19,5.05,11.37,15.26,27.72,32.27,1791.76,58756.72,92885.07,2.563
SDX,CN,2021季中发展挑战杯,3,5,26,62,88,154,4551,262086,302709.8,460462.9,5,2,153.1,3,0.4,0.6,1.0,5.2,12.4,17.6,30.8,29.73,1711.86,60541.96,92092.58,2.455
FOX,KR,2022 LCK春季赛,9,43,80,175,231,400,19711,1017155,976873.0,1712216.0,19,7,596.9,12,0.3684,0.47,2.26,4.21,9.21,12.16,21.05,33.02,1704.06,51414.37,90116.63,2.489
BME,TH,2021 PCS 夏季赛,19,65,164,386,406,922,27843,1553959,1795214.0,2488200.0,27,15,869.5,12,0.5556,0.7,2.41,6.07,14.3,15.04,34.15,32.02,1787.19,66489.41,92155.56,3.222
RA,CN,2021 LPL 夏季赛,27,118,273,576,529,1349,48080,2567344,2866902.6,3984959.5,46,27,1431.1,19,0.587,0.59,2.57,5.93,12.52,11.5,29.33,33.6,1793.97,62323.97,86629.55,3.639
TT,CN,2019 LPL 春季赛,32,92,260,495,493,1200,42942,2384354,2343555.0,3353906.0,40,23,1327.1,17,0.575,0.8,2.3,6.5,12.38,12.33,30.0,32.36,1796.66,58588.88,83847.65,3.438
EST,MX,2024 MSI 入围赛,0,2,3,34,78,77,3233,175399,201840.0,390548.9,4,0,110.2,4,0.0,0.0,0.5,0.75,8.5,19.5,19.25,29.34,1591.64,50460.0,97637.23,1.423
RYL,CN,2018 LDL春季赛,23,41,155,290,242,690,26299,1391249,1501136.0,2017917.0,22,14,739.6,8,0.6364,1.05,1.86,7.05,13.18,11.0,31.36,35.56,1881.08,68233.45,91723.5,4.05
FOX,US,2018 欧美对抗赛,1,6,16,34,44,72,2933,160717,183459.0,268745.0,3,1,92.4,2,0.3333,0.33,2.0,5.33,11.33,14.67,24.0,31.74,1739.36,61153.0,89581.67,2.409
HLE,KR,2021 S11 全球总决赛,8,24,53,126,137,309,11328,617850,663597.4,1017364.1,10,4,356.5,6,0.4,0.8,2.4,5.3,12.6,13.7,30.9,31.78,1733.1,66359.74,101736.41,3.175
NIP,CN,2023 LPL 夏季赛,20,58,160,372,448,893,30858,1681897,1914462.0,2756173.8,33,14,956.3,19,0.4242,0.61,1.76,4.85,11.27,13.58,27.06,32.27,1758.75,58014.0,83520.42,2.824
RYL,CN,德玛西亚杯青岛站,3,4,11,36,35,89,3501,180687,198875.0,308393.0,3,1,106.7,2,0.3333,1.0,1.33,3.67,12.0,11.67,29.67,32.81,1693.41,66291.67,102797.67,3.571
DIG,US,2017 LCS NA S7资格赛,0,1,8,21,43,35,2909,153581,155255.0,269953.0,3,0,93.5,3,0.0,0.0,0.33,2.67,7.0,14.33,11.67,31.11,1642.58,51751.67,89984.33,1.302
100,US,2020 LCS 夏季赛,14,54,115,231,274,533,23119,1228742,1408629.0,2031858.0,21,7,705.4,14,0.3333,0.67,2.57,5.48,11.0,13.05,25.38,32.77,1741.91,67077.57,96755.14,2.788
DFM,JP,2021 S11 全球总决赛 入围赛,6,12,36,82,38,172,5162,298157,262174.1,378858.0,5,4,161.7,1,0.8,1.2,2.4,7.2,16.4,7.6,34.4,31.92,1843.89,52434.82,75771.6,6.684
RYL,CN,2021 LDL 春季赛,48,124,357,963,903,2170,61132,3442190,3856223.0,5306101.0,59,34,1869.2,25,0.5763,0.81,2.1,6.05,16.32,15.31,36.78,32.7,1841.53,65359.71,89933.92,3.47
UPA,CN,2020 LDL 夏季赛,46,148,428,1008,772,2146,60339,3430800,3783401.0,5171756.0,59,39,1786.5,20,0.661,0.78,2.51,7.25,17.08,13.08,36.37,33.77,1920.4,64125.44,87656.88,4.085
C9,US,2017 LCS 北美春季赛,41,92,345,688,521,1557,53701,3144817,3615150.0,4589336.0,46,31,1711.4,15,0.6739,0.89,2.0,7.5,14.96,11.33,33.85,31.38,1837.57,78590.22,99768.17,4.309
AF.C,KR,KeSPA杯 2021,2,4,17,29,37,67,2920,162807,174769.0,215834.0,3,1,98.5,2,0.3333,0.67,1.33,5.67,9.67,12.33,22.33,29.64,1652.86,58256.33,71944.67,2.595
OMG,CN,德玛西亚杯长沙站,0,4,8,27,48,55,4011,184895,205905.0,290109.0,3,0,112.7,3,0.0,0.0,1.33,2.67,9.0,16.0,18.33,35.59,1640.59,68635.0,96703.0,1.708
TES,CN,2022全球总决赛,5,13,40,82,71,191,6188,352694,420051.2,543134.6,6,3,189.1,3,0.5,0.83,2.17,6.67,13.67,11.83,31.83,32.72,1865.12,70008.53,90522.43,3.845
ALY,CN,2021 LDL 夏季赛,17,71,170,439,562,938,31634,1799816,2088063.9,3011979.4,33,10,1087.0,23,0.303,0.52,2.15,5.15,13.3,17.03,28.42,29.1,1655.76,63274.66,91272.1,2.45
FOX,US,2017 LCS 北美夏季赛,27,64,219,382,507,812,43688,2435108,2733672.0,3926519.0,40,15,1409.7,25,0.375,0.68,1.6,5.48,9.55,12.68,20.3,30.99,1727.39,68341.8,98162.98,2.355
100,US,2021 LCS 春季赛,20,79,172,355,365,888,31169,1689946,1796194.0,2776321.0,27,14,950.8,13,0.5185,0.74,2.93,6.37,13.15,13.52,32.89,32.78,1777.39,66525.7,102826.7,3.405
BLG,CN,2024LPL夏季赛,52,120,382,820,556,1840,50563,2904703,4158189.0,5140153.0,46,35,1460.1,11,0.7609,1.13,2.61,8.3,17.83,12.09,40.0,34.63,1989.39,90395.41,111742.46,4.784
EDG,CN,2018 S8全球总决赛,9,15,55,134,102,344,11480,613222,626678.0,863236.0,10,5,348.4,5,0.5,0.9,1.5,5.5,13.4,10.2,34.4,32.95,1760.11,62667.8,86323.6,4.686
T1,KR,2022 MSI 季中冠军赛,16,46,195,372,260,745,22158,1300070,1293672.0,1636123.0,24,18,656.4,6,0.75,0.67,1.92,8.13,15.5,10.83,31.04,33.76,1980.61,53903.0,68171.79,4.296
RA,CN,2022 LPL 夏季赛,24,85,196,420,596,983,42547,2287586,2611771.0,3755444.0,41,14,1280.8,27,0.3415,0.59,2.07,4.78,10.24,14.54,23.98,33.22,1786.06,63701.73,91596.2,2.354
VIT,EU,2018 LCS 欧洲春季赛,27,66,205,298,352,717,40340,2055194,2227093.0,3205254.0,32,16,1145.1,16,0.5,0.84,2.06,6.41,9.31,11.0,22.41,35.23,1794.77,69596.66,100164.19,2.884
UP,CN,2020NEST全国电子竞技大赛,2,9,15,48,95,109,4601,244513,267826.0,439068.0,5,1,149.6,4,0.2,0.4,1.8,3.0,9.6,19.0,21.8,30.76,1634.45,53565.2,87813.6,1.653
TT,CN,2018 德玛西亚杯西安站,1,8,16,45,62,98,4062,223362,204846.0,341022.0,4,1,126.2,3,0.25,0.25,2.0,4.0,11.25,15.5,24.5,32.19,1769.9,51211.5,85255.5,2.306
JDG,CN,2019NEST全国电子竞技大赛,4,16,43,116,121,252,6927,409976,390463.0,545446.0,8,4,227.4,4,0.5,0.5,2.0,5.38,14.5,15.13,31.5,30.46,1802.88,48807.88,68180.75,3.041
GG,US,2023 MSI 入围赛,12,26,78,169,108,400,9965,587030,666704.5,885648.5,10,8,304.3,2,0.8,1.2,2.6,7.8,16.9,10.8,40.0,32.75,1929.12,66670.45,88564.85,5.269
BTM,CN,2021季中发展挑战杯,8,21,55,142,226,301,9220,540135,637455.3,1007899.1,10,4,301.6,6,0.4,0.8,2.1,5.5,14.2,22.6,30.1,30.57,1790.9,63745.53,100789.91,1.96
TES,CN,2020 LPL 夏季赛,40,118,346,745,544,1755,47613,2717457,3209515.0,4065390.0,45,33,1455.5,12,0.7333,0.89,2.62,7.69,16.56,12.09,39.0,32.71,1867.03,71322.56,90342.0,4.596
TSM,US,2022 LCS开年锦标赛,3,5,16,31,59,58,4352,223551,256264.0,371371.0,4,1,133.9,3,0.25,0.75,1.25,4.0,7.75,14.75,14.5,32.5,1669.54,64066.0,92842.75,1.508
GRX,HK,2018 LMS 春季赛,37,70,282,452,353,1174,49998,2574624,2664152.0,3941427.0,38,27,1386.3,11,0.7105,0.97,1.84,7.42,11.89,9.29,30.89,36.07,1857.19,70109.26,103721.76,4.606
JT,TW,2018 LMS S8资格赛,2,9,31,56,38,140,5355,279818,261259.0,367269.0,5,4,157.3,1,0.8,0.4,1.8,6.2,11.2,7.6,28.0,34.04,1778.88,52251.8,73453.8,5.158
LGE,CN,2019 LDL 春季赛,28,63,220,470,417,1107,35832,2048968,2195258.0,2891544.0,35,19,1134.1,16,0.5429,0.8,1.8,6.29,13.43,11.91,31.63,31.6,1806.69,62721.66,82615.54,3.782
WEA,CN,2021 LDL 夏季赛,25,94,252,633,608,1459,40826,2294104,2574760.5,3620765.5,44,23,1304.0,21,0.5227,0.57,2.14,5.73,14.39,13.82,33.16,31.31,1759.28,58517.28,82290.13,3.441
LGE,CN,2020 LDL 夏季赛,24,108,213,602,940,1382,55097,3019972,3015987.0,5282406.0,59,13,1834.9,46,0.2203,0.41,1.83,3.61,10.2,15.93,23.42,30.03,1645.85,51118.42,89532.31,2.111
LGD,CN,2020德玛西亚杯,0,0,5,18,41,37,2027,106593,103386.0,199356.0,2,0,64.0,2,0.0,0.0,0.0,2.5,9.0,20.5,18.5,31.67,1665.52,51693.0,99678.0,1.341
XL,EU,2021 LEC 春季赛,9,38,86,179,254,449,19607,1027875,1046354.0,1720205.0,18,7,609.8,11,0.3889,0.5,2.11,4.78,9.94,14.11,24.94,32.15,1685.59,58130.78,95566.94,2.472
AK,CL,2021 LLA 开幕赛,20,51,150,331,312,810,26377,1446990,1643220.0,2410436.0,24,13,815.8,11,0.5417,0.83,2.13,6.25,13.79,13.0,33.75,32.33,1773.71,68467.5,100434.83,3.657
AL,CN,2020NEST全国电子竞技大赛,12,36,78,245,168,586,10363,649981,832256.0,1082442.0,11,8,340.6,3,0.7273,1.09,3.27,7.09,22.27,15.27,53.27,30.43,1908.34,75659.64,98403.82,4.946
V3,JP,2022 LJL春季赛,4,28,33,138,387,304,19801,999476,926163.0,1685635.0,21,0,635.5,21,0.0,0.19,1.33,1.57,6.57,18.43,14.48,31.16,1572.74,44103.0,80268.33,1.142
NIP,CN,2022 LPL全球总决赛资格赛,4,8,21,51,63,128,4979,273898,410756.0,543677.0,4,1,156.1,3,0.25,1.0,2.0,5.25,12.75,15.75,32.0,31.9,1754.63,102689.0,135919.25,2.841
FW,TW,2017 全球总决赛,4,11,32,43,58,118,7005,390449,419160.0,687119.0,6,1,225.6,5,0.1667,0.67,1.83,5.33,7.17,9.67,19.67,31.05,1730.71,69860.0,114519.83,2.776
FLY,US,2019 LCS 春季赛,17,54,150,254,263,604,30140,1575990,1431061.0,2252898.0,25,12,887.1,13,0.48,0.68,2.16,6.0,10.16,10.52,24.16,33.98,1776.56,57242.44,90115.92,3.262
SG,JP,2021 LJL 春季赛,22,70,154,288,224,688,24598,1334396,1295300.0,1915514.0,23,14,743.3,9,0.6087,0.96,3.04,6.7,12.52,9.74,29.91,33.09,1795.23,56317.39,83283.22,4.357
FPB,CN,2019 LDL 春季赛,33,104,296,705,695,1499,49524,2740472,2843879.0,4081768.0,50,26,1473.8,24,0.52,0.66,2.08,5.92,14.1,13.9,29.98,33.6,1859.46,56877.58,81635.36,3.171
AST,EU,2022 LEC 春季赛,5,20,39,124,170,279,12143,645344,652191.0,1050350.0,11,1,383.1,10,0.0909,0.45,1.82,3.55,11.27,15.45,25.36,31.7,1684.53,59290.09,95486.36,2.371
DIG,US,2022 LCS开年锦标赛,4,17,38,89,112,204,9578,507063,548393.0,853672.0,9,3,298.6,6,0.3333,0.44,1.89,4.22,9.89,12.44,22.67,32.08,1698.13,60932.56,94852.44,2.616
RAP,CN,2021季中发展挑战杯,5,11,38,83,62,222,5198,305535,360743.0,479614.2,5,4,165.7,1,0.8,1.0,2.2,7.6,16.6,12.4,44.4,31.37,1843.9,72148.6,95922.84,4.919
HKA,HK,2021 PCS 春季赛,10,39,97,265,403,633,21633,1175739,1335186.0,2145884.0,24,7,699.0,17,0.2917,0.42,1.63,4.04,11.04,16.79,26.38,30.95,1682.03,55632.75,89411.83,2.228
ME,CN,2017 LSPL 春季赛,29,82,265,607,729,1408,70485,3383939,3765421.0,5092415.0,58,20,1974.5,38,0.3448,0.5,1.41,4.57,10.47,12.57,24.28,35.7,1713.82,64921.05,87800.26,2.764
OMG,CN,2017 LPL 夏季赛,28,70,255,437,445,1051,43478,2482263,2478453.0,3699960.0,41,21,1391.4,20,0.5122,0.68,1.71,6.22,10.66,10.85,25.63,31.25,1784.0,60450.07,90242.93,3.344
VIT,EU,2021 LEC 春季赛,18,37,85,186,228,449,20763,1086274,1128681.0,1723276.0,18,5,637.4,13,0.2778,1.0,2.06,4.72,10.33,12.67,24.94,32.57,1704.23,62704.5,95737.56,2.785
IG,CN,2023 LPL 夏季赛,18,67,139,410,431,953,28046,1595878,1976329.6,2722288.4,29,11,889.8,18,0.3793,0.62,2.31,4.79,14.14,14.86,32.86,31.52,1793.52,68149.3,93872.01,3.162
FB,TR,2017 全球总决赛,4,9,21,29,78,66,7508,389334,446151.0,718641.0,6,0,231.2,6,0.0,0.67,1.5,3.5,4.83,13.0,11.0,32.47,1683.97,74358.5,119773.5,1.218
LGD,CN,2023 LPL 夏季赛,15,53,137,360,515,780,33502,1785706,2071683.2,3161053.2,33,8,1037.3,25,0.2424,0.45,1.61,4.15,10.91,15.61,23.64,32.3,1721.49,62778.28,95789.49,2.214
CG,US,2019 LCS 春季赛,7,29,91,182,232,433,21556,1127891,1165646.0,1710133.0,18,5,651.2,13,0.2778,0.39,1.61,5.06,10.11,12.89,24.06,33.1,1732.02,64758.11,95007.39,2.651
MDK,EU,2017 LCS 欧洲夏季赛,19,37,194,506,421,1168,37138,2123849,2466451.0,3130089.0,33,17,1173.2,16,0.5152,0.58,1.12,5.88,15.33,12.76,35.39,31.66,1810.3,74740.94,94851.18,3.976
KDF,KR,2019 LCK S9资格赛,0,5,12,15,64,35,4051,196628,177009.0,301290.0,4,1,123.3,3,0.25,0.0,1.25,3.0,3.75,16.0,8.75,32.85,1594.71,44252.25,75322.5,0.781
ALY,CN,2020 LDL 春季赛,4,18,40,126,150,271,8218,477506,532983.0,779156.0,9,3,279.9,6,0.3333,0.44,2.0,4.44,14.0,16.67,30.11,29.36,1705.99,59220.33,86572.89,2.647
EDG,CN,2023 LPL 夏季赛,37,109,299,630,664,1607,49494,2747715,3374484.8,4721680.6,48,24,1524.2,24,0.5,0.77,2.27,6.23,13.13,13.83,33.48,32.47,1802.73,70301.77,98368.35,3.369
GRF,KR,2018 LCK S8资格赛,3,4,27,50,49,120,6539,318880,310565.0,453920.0,5,2,178.6,3,0.4,0.6,0.8,5.4,10.0,9.8,24.0,36.61,1785.44,62113.0,90784.0,3.469
MEC,AU,2021 LCO 春季赛,1,14,31,142,280,363,9410,541309,686111.0,1100379.0,12,1,333.1,11,0.0833,0.08,1.17,2.58,11.83,23.33,30.25,28.25,1625.06,57175.92,91698.25,1.804
VKE,VN,2022 MSI 季中冠军赛,8,26,81,229,290,482,14529,833941,871588.0,1329502.0,16,6,461.5,10,0.375,0.5,1.63,5.06,14.31,18.13,30.13,31.48,1807.02,54474.25,83093.88,2.452
GMB,RU,2018 MSI 入围赛,9,20,57,99,100,254,10598,569683,668201.0,968066.0,9,5,318.8,4,0.5556,1.0,2.22,6.33,11.0,11.11,28.22,33.24,1786.96,74244.56,107562.89,3.53
BLG,CN,2022 德玛西亚杯,12,31,96,222,133,521,11328,689581,950587.5,1102873.8,11,9,349.7,2,0.8182,1.09,2.82,8.73,20.18,12.09,47.36,32.39,1971.92,86417.05,100261.25,5.586
MM,EU,2018 EU LCS 春季升降级赛,4,10,37,70,86,167,8363,460856,431628.0,748266.0,8,2,275.8,6,0.25,0.5,1.25,4.63,8.75,10.75,20.88,30.32,1670.98,53953.5,93533.25,2.756
GEN,KR,2020 LCK 夏季赛,32,143,349,736,438,1569,48728,2692416,2897623.0,3914974.0,46,34,1429.7,12,0.7391,0.7,3.11,7.59,16.0,9.52,34.11,34.08,1883.2,62991.8,85108.13,5.263
AUR,TR,2017 TCL 土耳其冬季赛,22,63,203,441,492,947,30979,1899573,2208938.0,3111205.0,30,16,1061.9,14,0.5333,0.73,2.1,6.77,14.7,16.4,31.57,29.17,1788.84,73631.27,103706.83,2.821
GEN,KR,2020 LCK S10 资格赛,3,10,30,51,33,112,3247,182778,200130.0,261944.0,3,3,93.6,0,1.0,1.0,3.33,10.0,17.0,11.0,37.33,34.69,1952.76,66710.0,87314.67,4.939
FTS,ID,2017 GPL 东南亚 春季赛,2,9,25,86,95,159,5324,315669,386686.0,534111.0,5,2,178.7,3,0.4,0.4,1.8,5.0,17.2,19.0,31.8,29.79,1766.47,77337.2,106822.2,2.579
