Team1_name,Team1_region,Team2_name,Team2_region,matchType,matches_played,minutes_played,matches_won_1,matches_won_2,Team1_Baron,Team1_Dra,Team1_Turts,Team1_kills,Team1_deaths,Team1_assists,Team1_CS,Team1_gold,Team1_damage,Team1_tanking,Team2_Baron,Team2_Dra,Team2_Turts,Team2_kills,Team2_deaths,Team2_assists,Team2_CS,Team2_gold,Team2_damage,Team2_tanking
EDGY,CN,LD,CN,2017 LSPL 夏季赛,4,141.6,0,4,1,3,12,44,75,84,4255,231649,258268.0,448963.0,6,9,38,75,44,165,4526,281543,355172.0,394890.0
GT,CN,YG,CN,2017 LSPL 夏季赛,3,104.5,2,1,3,6,25,33,21,73,3516,197114,165187.0,253898.0,1,4,14,21,33,36,3531,179258,167515.0,250791.0
MSC,CN,YM,CN,2017 LSPL 夏季赛,4,157.0,2,2,6,11,28,48,52,132,4663,277395,243663.0,406614.0,3,6,31,52,48,128,5034,287655,286877.0,368159.0
JDM,CN,YG,CN,2017 LSPL 夏季赛,4,121.3,0,4,0,1,9,32,56,79,3837,196957,145056.0,330791.0,3,9,39,56,32,124,3970,241662,245178.0,258076.0
RA,CN,YM,CN,2017 LSPL 夏季赛,9,325.9,5,4,9,14,64,101,97,275,10596,587014,651581.0,952153.0,4,18,48,97,101,239,10044,556101,651411.0,901203.0
GT,CN,MSC,CN,2017 LSPL 夏季赛,4,133.4,4,0,4,11,41,72,27,167,4178,266482,257981.0,342339.0,1,2,4,26,72,41,4107,205176,219731.0,356006.0
JDM,CN,MSC,CN,2017 LSPL 夏季赛,5,146.8,1,4,1,5,18,43,64,95,4239,237035,208513.0,406365.0,5,9,42,64,43,146,4684,281032,292298.0,342824.0
LD,CN,TH,CN,2017 LSPL 夏季赛,5,180.4,4,1,7,10,44,82,63,189,5846,350149,423738.0,534118.0,1,9,24,63,82,130,5784,316876,376783.0,548326.0
RYL,CN,TH,CN,2017 LSPL 夏季赛,5,201.6,4,1,5,9,43,73,47,191,6889,377871,394669.0,611057.0,3,11,22,47,73,93,6403,347984,408853.0,530611.0
EDGY,CN,RA,CN,2017 LSPL 夏季赛,5,190.9,1,4,2,9,25,69,89,160,5967,331091,379934.0,607252.0,6,11,42,89,69,208,6309,370363,443388.0,573510.0
TH,CN,YM,CN,2017 LSPL 夏季赛,4,109.8,0,4,0,0,7,12,72,30,3318,165292,159568.0,312880.0,3,9,38,72,12,164,3631,225725,236628.0,281166.0
MSC,CN,YG,CN,2017 LSPL 夏季赛,4,147.1,0,4,0,6,7,45,76,103,3659,200573,222676.0,369162.0,4,6,38,76,45,193,3705,247386,271121.0,324942.0
LD,CN,OMD,CN,2017 LSPL 夏季赛,4,119.9,4,0,4,11,38,95,42,246,3550,243637,319564.0,382061.0,1,1,11,41,95,96,3428,195795,259763.0,409746.0
OMD,CN,RA,CN,2017 LSPL 夏季赛,5,151.8,1,4,1,4,20,38,80,81,4536,253294,296124.0,479275.0,7,11,39,80,38,206,4973,299416,340399.0,453494.0
RA,CN,YG,CN,2017 LSPL 夏季赛,4,142.3,4,0,7,15,40,65,30,153,4716,285433,286544.0,394047.0,0,0,7,30,65,67,4631,226245,234204.0,380852.0
TH,CN,YG,CN,2017 LSPL 夏季赛,5,214.5,3,2,3,11,36,102,81,249,6191,397517,503604.0,689006.0,7,9,40,81,102,185,6456,398061,503793.0,648272.0
LD,CN,RYL,CN,2017 LSPL 春季赛,4,134.1,0,4,1,4,10,49,78,114,4435,221353,281384.0,375319.0,6,10,36,78,49,189,4839,264690,291911.0,419074.0
Tyloo,CN,WBG,CN,2017 LSPL 春季赛,4,143.6,2,2,3,7,20,28,33,55,5758,248598,227140.0,349614.0,4,10,28,33,28,73,5452,259634,251281.0,342946.0
MAX,CN,Tyloo,CN,2017 LSPL 春季赛,4,140.9,1,3,3,9,22,41,43,94,5264,248940,234725.0,354939.0,4,5,27,43,41,86,5338,255653,256775.0,340730.0
ING,CN,ME,CN,2017 LSPL 春季赛,8,274.5,3,5,3,14,39,85,107,230,9625,469153,486115.0,758757.0,7,16,58,107,85,265,9828,501276,546240.0,696001.0
ME,CN,Tyloo,CN,2017 LSPL 春季赛,5,177.2,2,3,3,7,25,48,54,87,6209,302043,357408.0,442786.0,5,13,33,53,48,112,6669,322217,333374.0,484331.0
SAT,CN,WBG,CN,2017 LSPL 春季赛,4,126.2,2,2,3,7,23,30,51,58,4667,220061,209742.0,369391.0,2,5,23,51,30,98,4667,226606,264840.0,312552.0
LD,CN,WBG,CN,2017 LSPL 春季赛,6,213.1,2,4,4,8,20,55,78,107,7807,356424,353349.0,573233.0,5,15,45,78,55,139,8379,399555,402673.0,539151.0
RYL,CN,WBG,CN,2017 LSPL 春季赛,6,193.5,3,3,3,11,29,59,54,143,6968,329437,301607.0,487318.0,3,7,35,54,59,121,7408,343722,350102.0,480069.0
JDM,CN,OMD,CN,2017 LSPL 春季赛,9,291.8,6,3,8,18,72,129,105,311,10104,543912,597092.0,802190.0,4,10,45,105,129,261,9725,497648,555127.0,802157.0
OMD,CN,YM,CN,2017 LSPL 春季赛,6,187.7,2,4,2,9,26,55,85,136,6706,320927,356992.0,532463.0,4,10,35,85,55,191,7222,349403,388200.0,523473.0
SAT,CN,Tyloo,CN,2017 LSPL 春季赛,5,180.1,2,3,4,9,27,68,92,149,6641,323789,367271.0,544155.0,4,11,32,92,68,211,6316,333259,386855.0,505658.0
LD,CN,Tyloo,CN,2017 LSPL 春季赛,4,140.7,1,3,0,8,16,46,64,97,5035,236734,266457.0,431939.0,5,6,36,64,46,135,5054,278881,329677.0,362625.0
RYL,CN,Tyloo,CN,2017 LSPL 春季赛,6,208.8,3,3,3,11,34,74,77,174,7446,373154,424342.0,528357.0,5,10,41,76,74,181,7416,375898,381826.0,593781.0
DAN,CN,JDM,CN,2017 LSPL 春季赛,5,201.6,4,1,10,9,44,95,58,230,7094,387430,451248.0,525463.0,2,11,27,57,95,125,6959,344171,355200.0,562632.0
JDM,CN,RYL,CN,2017 LSPL 春季赛,5,173.3,2,3,4,11,31,87,96,189,5785,313833,368365.0,549567.0,4,8,34,96,87,212,6092,320831,403323.0,509016.0
LD,CN,MAX,CN,2017 LSPL 春季赛,5,195.6,3,2,2,9,30,65,74,143,6985,342983,414646.0,592105.0,6,10,36,74,65,164,7069,361999,437604.0,568740.0
DAN,CN,YM,CN,2017 LSPL 春季赛,6,244.6,2,4,5,13,33,67,95,139,9395,438175,458980.0,717008.0,6,11,41,94,67,209,9135,451612,523496.0,643837.0
OMD,CN,SAT,CN,2017 LSPL 春季赛,5,176.1,4,1,6,10,45,95,71,241,5870,337035,458043.0,582779.0,2,9,20,71,95,175,5896,300759,444376.0,586734.0
ING,CN,OMD,CN,2017 LSPL 春季赛,6,218.0,3,3,6,8,41,78,71,181,7454,384372,397437.0,548485.0,3,19,35,71,79,173,7763,383233,387130.0,565727.0
JDM,CN,WBG,CN,2017 LSPL 春季赛,5,196.2,1,4,3,10,23,51,76,113,6784,325775,394136.0,625126.0,6,9,46,76,52,184,6759,363490,490617.0,531558.0
JDM,CN,Tyloo,CN,2017 LSPL 春季赛,5,178.0,1,4,0,6,19,53,74,121,6003,291692,372624.0,459525.0,6,12,42,74,53,154,6315,334213,357717.0,501681.0
DAN,CN,SAT,CN,2017 LSPL 春季赛,5,181.1,3,2,3,8,41,73,75,168,6487,337986,438541.0,547395.0,5,9,23,75,73,174,6371,319317,398530.0,587778.0
ING,CN,RYL,CN,2017 LSPL 春季赛,5,148.8,1,4,2,8,19,41,66,80,5188,250251,231919.0,387144.0,4,7,36,66,42,141,5449,279077,272488.0,355958.0
JDM,CN,LD,CN,2017 LSPL 春季赛,6,203.0,3,3,3,9,42,87,88,203,6961,363420,444030.0,552159.0,6,11,41,88,87,202,7203,375899,410012.0,610032.0
JDM,CN,MAX,CN,2017 LSPL 春季赛,4,137.2,4,0,6,11,38,74,49,149,4631,267717,341648.0,402122.0,0,4,12,49,74,110,4901,228373,287329.0,446301.0
DAN,CN,ME,CN,2017 LSPL 春季赛,4,127.7,4,0,5,12,41,64,23,133,4804,257907,288735.0,337298.0,0,0,7,23,64,50,4336,195995,225595.0,362695.0
ING,CN,WBG,CN,2017 LSPL 春季赛,5,184.4,1,4,3,10,17,50,79,104,6274,303445,313246.0,507955.0,5,9,44,79,50,206,7005,352449,372644.0,473090.0
MAX,CN,YM,CN,2017 LSPL 春季赛,5,176.9,1,4,2,6,12,40,58,93,6681,292403,262636.0,468179.0,5,12,41,58,41,143,7009,337136,350308.0,404633.0
ME,CN,YM,CN,2017 LSPL 春季赛,4,130.6,0,4,0,4,4,33,59,66,4615,206641,221984.0,374837.0,5,8,42,59,33,121,5256,265030,296486.0,340922.0
ING,CN,Tyloo,CN,2017 LSPL 春季赛,5,192.4,1,4,4,13,24,50,76,116,6712,328380,320306.0,516949.0,5,8,37,76,50,179,7363,356606,372951.0,468195.0
Tyloo,CN,YM,CN,2017 LSPL 春季赛,5,167.2,1,4,1,9,13,45,66,83,5970,274785,269481.0,414095.0,4,11,43,66,45,133,6363,316763,323552.0,421379.0
ING,CN,LD,CN,2017 LSPL 春季赛,5,169.9,1,4,2,3,20,61,100,136,5736,289091,324449.0,510347.0,5,16,40,100,61,250,5967,329528,385055.0,464717.0
SAT,CN,YM,CN,2017 LSPL 春季赛,6,208.2,2,4,3,13,30,109,117,210,7505,381849,497337.0,630054.0,6,6,34,117,109,228,6970,381648,453403.0,666319.0
ING,CN,MAX,CN,2017 LSPL 春季赛,5,198.2,4,1,7,14,48,82,56,187,7139,377131,430100.0,588529.0,1,8,26,56,83,103,7421,343930,410248.0,560277.0
LD,CN,YM,CN,2017 LSPL 春季赛,4,131.5,0,4,0,2,7,35,68,73,4480,207495,222701.0,388400.0,6,11,40,68,35,135,4973,262669,295237.0,348330.0
RYL,CN,YM,CN,2017 LSPL 春季赛,6,202.5,0,6,2,2,13,37,91,72,7133,320731,320141.0,578318.0,7,18,57,91,38,217,7657,395535,435273.0,506831.0
MAX,CN,SAT,CN,2017 LSPL 春季赛,5,174.6,2,3,5,7,30,51,60,124,6308,305740,333831.0,484423.0,3,11,33,60,51,128,6483,314272,350184.0,487807.0
DAN,CN,ING,CN,2017 LSPL 春季赛,3,103.6,3,0,5,12,27,43,14,112,4044,202897,229903.0,275653.0,1,0,5,14,43,34,3724,164315,163276.0,293644.0
DAN,CN,OMD,CN,2017 LSPL 春季赛,5,177.8,2,3,5,8,33,72,70,173,6231,325635,426030.0,527262.0,3,12,32,70,72,176,6259,317660,384049.0,555181.0
ME,CN,SAT,CN,2017 LSPL 春季赛,3,99.5,2,1,2,9,20,37,21,79,3646,182433,159775.0,226438.0,3,3,15,21,37,50,3802,177360,159246.0,251423.0
OMD,CN,RYL,CN,2017 LSPL 春季赛,5,178.8,1,4,5,5,19,59,106,137,5732,302476,390852.0,556814.0,4,15,44,106,59,247,6459,346096,443314.0,557893.0
MAX,CN,ME,CN,2017 LSPL 春季赛,5,183.1,3,2,4,11,38,61,55,116,7292,339813,343104.0,502091.0,4,8,23,55,61,135,6824,319829,370367.0,475837.0
OMD,CN,WBG,CN,2017 LSPL 春季赛,2,66.4,0,2,1,3,10,18,29,41,2254,112909,116269.0,155586.0,2,4,17,29,18,75,2685,129076,119349.0,185755.0
LD,CN,SAT,CN,2017 LSPL 春季赛,4,136.6,3,1,5,11,35,60,51,150,4469,251907,292500.0,369909.0,1,4,21,51,61,115,4697,234978,260725.0,397780.0
RYL,CN,SAT,CN,2017 LSPL 春季赛,5,155.0,3,2,3,6,36,97,88,186,5517,300258,339520.0,459583.0,5,10,31,88,97,188,5251,290498,332648.0,476708.0
OMD,CN,Tyloo,CN,2017 LSPL 春季赛,3,107.9,2,1,3,4,21,39,33,102,3682,189925,194716.0,302607.0,2,8,17,33,39,62,3994,188999,230342.0,266627.0
DAN,CN,RYL,CN,2017 LSPL 春季赛,10,316.9,7,3,8,26,66,165,128,353,11206,596217,691295.0,888964.0,4,9,42,128,165,270,10904,543649,614858.0,902832.0
JDM,CN,YM,CN,2017 LSPL 春季赛,4,125.4,0,4,0,2,6,24,68,36,4297,192726,194515.0,349074.0,5,11,41,68,24,138,4549,252009,278974.0,319946.0
WBG,CN,YM,CN,2017 LSPL 春季赛,9,361.5,6,3,9,20,71,128,88,349,13223,662585,781431.0,962640.0,6,12,52,88,129,170,13245,627752,715103.0,1104949.0
LD,CN,ME,CN,2017 LSPL 春季赛,6,194.0,3,3,5,6,33,70,64,147,7147,346276,330371.0,472187.0,3,12,33,64,71,142,7340,344415,323621.0,482929.0
MAX,CN,OMD,CN,2017 LSPL 春季赛,5,170.0,1,4,2,5,23,54,77,101,6071,287202,322330.0,472431.0,4,12,33,77,54,178,5770,307324,354207.0,453815.0
DAN,CN,WBG,CN,2017 LSPL 春季赛,10,400.0,4,6,7,25,56,111,128,258,13756,685082,811305.0,1117394.0,9,19,72,128,111,264,14832,725207,790710.0,1122649.0
ME,CN,OMD,CN,2017 LSPL 春季赛,5,167.5,2,3,2,7,26,62,45,137,6153,292274,333141.0,391537.0,3,9,34,45,62,94,5839,291072,279272.0,465534.0
DAN,CN,Tyloo,CN,2017 LSPL 春季赛,6,256.0,3,3,6,12,37,103,107,228,8903,461493,646187.0,746991.0,7,14,43,107,103,248,8963,466862,571115.0,855863.0
JDM,CN,SAT,CN,2017 LSPL 春季赛,6,213.8,3,3,5,14,43,105,104,197,7089,397164,538298.0,599034.0,4,9,36,104,105,242,7636,385617,446991.0,711247.0
ING,CN,JDM,CN,2017 LSPL 春季赛,5,152.9,3,2,3,10,29,64,68,159,6785,335788,406382.0,494352.0,3,5,29,68,65,190,6939,341488,352547.0,533263.0
DAN,CN,LD,CN,2017 LSPL 春季赛,3,88.6,2,1,2,2,19,45,30,110,2951,161153,201546.0,231827.0,1,5,15,30,45,58,3091,152633,157088.0,277161.0
ING,CN,YM,CN,2017 LSPL 春季赛,3,84.9,0,3,0,3,7,16,44,36,2916,133199,122823.0,226136.0,2,6,28,44,16,95,3040,163818,169498.0,198347.0
DAN,CN,MAX,CN,2017 LSPL 春季赛,4,141.2,4,0,6,11,38,89,38,215,5200,287403,342209.0,395263.0,2,4,15,38,90,70,5245,242460,257793.0,439872.0
JDM,CN,ME,CN,2017 LSPL 春季赛,10,337.4,6,4,9,17,71,136,114,349,11865,615517,662351.0,1020356.0,6,15,51,114,136,304,11663,582547,725782.0,926579.0
LD,CN,OMD,CN,2017 LSPL 春季赛,5,178.9,3,2,5,14,30,85,80,209,6180,325195,367742.0,491426.0,4,6,31,80,86,215,6003,318996,349192.0,507477.0
MAX,CN,RYL,CN,2017 LSPL 春季赛,3,96.4,0,3,0,4,7,26,65,58,3236,153818,182233.0,296689.0,3,7,26,65,26,141,3610,193588,232898.0,291161.0
ME,CN,RYL,CN,2017 LSPL 春季赛,4,156.0,0,4,2,3,15,43,66,104,5472,265186,304179.0,410226.0,3,13,37,66,43,136,5699,292609,317590.0,448183.0
MAX,CN,WBG,CN,2017 LSPL 春季赛,4,147.9,0,4,2,1,5,33,67,59,5064,231975,270211.0,394094.0,5,16,41,67,35,146,5698,291070,306246.0,417978.0
ING,CN,SAT,CN,2017 LSPL 春季赛,4,134.3,3,1,3,9,28,75,48,181,4309,243323,324780.0,376489.0,1,6,22,48,75,116,4855,231127,273420.0,425007.0
ME,CN,WBG,CN,2017 LSPL 春季赛,4,127.0,0,4,0,1,3,21,67,39,4399,191300,197329.0,302550.0,6,12,38,67,21,124,5201,260883,217021.0,338927.0
DW,AU,SMB,TR,2017 MSI 入围赛,2,61.6,0,2,0,1,5,12,28,28,1849,96737,99562.0,186897.0,2,5,20,28,12,75,1750,116025,143128.0,143240.0
GAM,VN,SMB,TR,2017 MSI 入围赛,4,119.5,3,1,2,5,28,75,38,174,3551,223915,251668.0,336948.0,1,5,14,37,75,83,3400,194262,223881.0,322052.0
R7,MX,VP,RU,2017 MSI 入围赛,2,97.4,2,0,3,5,18,30,20,61,2999,175522,168335.0,276047.0,1,6,10,20,30,43,3048,165811,195756.0,232208.0
FW,TW,SMB,TR,2017 MSI 入围赛,3,81.6,3,0,2,4,26,65,11,136,2709,168999,166160.0,199284.0,0,2,5,11,65,18,2399,123893,117207.0,214597.0
ISG,AR,VP,RU,2017 MSI 入围赛,2,75.8,1,1,1,1,12,29,28,72,2308,130856,169159.0,244360.0,2,6,17,28,29,62,2448,142508,192625.0,232794.0
GAM,VN,TSM,US,2017 MSI 入围赛,5,165.0,2,3,2,10,28,81,76,154,4923,295862,302988.0,452292.0,5,7,35,76,81,153,4838,301773,336871.0,414545.0
PGM,JP,RED,BR,2017 MSI 入围赛,2,74.9,0,2,2,4,7,27,32,59,2125,127760,145907.0,225511.0,3,4,22,32,27,75,2212,142868,152768.0,191424.0
DW,AU,PGM,JP,2017 MSI 入围赛,2,59.0,1,1,2,1,9,19,24,38,1752,102073,110347.0,149742.0,0,4,10,24,19,48,1781,102449,110930.0,152381.0
RED,BR,SMB,TR,2017 MSI 入围赛,2,67.6,1,1,2,1,12,40,34,69,1888,123871,151602.0,197059.0,2,3,15,34,40,63,1987,126649,160943.0,193777.0
ISG,AR,R7,MX,2017 MSI 入围赛,2,65.8,0,2,0,1,8,14,38,28,2000,107875,106014.0,166922.0,2,4,18,38,14,93,1990,125982,121031.0,169638.0
PGM,JP,SMB,TR,2017 MSI 入围赛,2,73.3,0,2,1,1,2,23,27,52,2212,117805,138367.0,229198.0,1,6,15,27,23,70,2073,127148,169322.0,187889.0
GAM,VN,ISG,AR,2017 MSI 入围赛,1,34.8,1,0,1,2,9,23,12,46,1151,69576,68341.0,89872.0,0,2,4,12,23,14,1029,57875,66403.0,91039.0
GAM,VN,VP,RU,2017 MSI 入围赛,2,71.0,1,1,2,6,18,39,44,81,2084,132913,180195.0,218811.0,1,2,13,44,39,88,2098,133534,168093.0,225860.0
DW,AU,RED,BR,2017 MSI 入围赛,2,82.7,1,1,1,6,13,35,26,74,2649,151276,173190.0,222639.0,3,0,20,26,36,54,2470,151705,155925.0,217476.0
FW,TW,WE,CN,2017 MSI 季中冠军赛,2,66.9,0,2,0,4,5,20,27,42,1989,106385,128730.0,166562.0,2,2,16,27,20,69,2152,126170,117724.0,187249.0
G2,EU,TSM,US,2017 MSI 季中冠军赛,2,101.0,1,1,3,3,19,16,30,52,3225,175918,162960.0,354034.0,2,9,15,30,16,80,3141,182364,280310.0,227962.0
GAM,VN,TSM,US,2017 MSI 季中冠军赛,2,66.7,1,1,1,2,14,23,30,52,2005,117234,122291.0,177863.0,1,5,13,30,23,65,1937,117756,128517.0,170020.0
FW,TW,G2,EU,2017 MSI 季中冠军赛,2,73.8,0,2,1,3,6,11,24,20,2319,120575,115632.0,236753.0,1,4,18,24,11,57,2529,136836,166408.0,157697.0
FW,TW,TSM,US,2017 MSI 季中冠军赛,3,126.1,2,1,5,8,26,46,28,116,4106,239317,241075.0,287921.0,0,6,12,28,46,69,4112,210481,195586.0,318071.0
GAM,VN,T1,KR,2017 MSI 季中冠军赛,2,53.9,0,2,0,0,1,23,60,37,1503,84917,110448.0,153292.0,2,6,19,60,23,87,1742,121798,128337.0,170248.0
FW,TW,T1,KR,2017 MSI 季中冠军赛,5,162.6,1,4,2,5,16,31,40,73,5060,261916,211552.0,340366.0,4,12,37,40,31,80,5651,301010,252562.0,360378.0
T1,KR,WE,CN,2017 MSI 季中冠军赛,2,71.1,1,1,3,4,13,26,33,56,2313,132491,150998.0,193383.0,1,2,12,33,26,74,2336,131060,154708.0,213246.0
GAM,VN,WE,CN,2017 MSI 季中冠军赛,2,62.4,1,1,1,3,13,28,21,54,1775,110182,122713.0,160587.0,0,3,12,21,28,53,1835,105777,118240.0,161070.0
G2,EU,T1,KR,2017 MSI 季中冠军赛,6,213.6,1,5,1,6,16,54,89,116,6824,351805,376300.0,654206.0,8,16,52,89,54,189,7146,416339,504634.0,581463.0
TSM,US,WE,CN,2017 MSI 季中冠军赛,1,39.1,0,1,0,3,2,9,17,19,1056,58810,76304.0,112340.0,2,1,11,17,9,44,1030,72800,86847.0,107207.0
G2,EU,WE,CN,2017 MSI 季中冠军赛,6,214.5,3,3,2,11,29,72,77,187,6756,369160,444100.0,611915.0,9,11,40,77,72,209,6621,390700,451776.0,645089.0
G2,EU,GAM,VN,2017 MSI 季中冠军赛,1,40.4,0,1,1,0,4,18,19,40,1253,71250,91916.0,112025.0,1,3,10,19,18,37,1277,76281,93266.0,136265.0
FW,TW,GAM,VN,2017 MSI 季中冠军赛,2,69.6,2,0,1,3,16,40,19,107,2003,128147,147594.0,176548.0,0,4,6,19,40,59,2053,113094,121697.0,207341.0
T1,KR,TSM,US,2017 MSI 季中冠军赛,2,63.0,2,0,2,5,21,41,11,81,2202,134803,146752.0,154402.0,0,1,1,11,41,25,1909,94882,84479.0,173912.0
TM,AU,X5,AU,2017 OPL 春季赛,4,132.5,3,1,4,8,39,89,49,226,3868,259838,314111.0,356321.0,3,5,12,48,89,84,3588,214783,230984.0,404768.0
DW,AU,SIN,AU,2017 OPL 春季赛,3,110.1,2,1,3,4,20,52,48,133,3356,202120,264077.0,304278.0,2,6,20,48,52,121,2851,187565,229404.0,348737.0
AV,AU,TM,AU,2017 OPL 春季赛,3,102.7,2,1,2,6,24,39,34,86,2922,184016,192864.0,237197.0,2,5,18,34,39,57,3195,181496,156995.0,293643.0
DW,AU,LGC,AU,2017 OPL 春季赛,3,112.3,1,2,2,1,12,23,36,55,3776,189064,187962.0,308947.0,3,10,20,36,23,93,3697,204646,222456.0,267334.0
AE,AU,TM,AU,2017 OPL 春季赛,3,123.6,2,1,4,8,27,55,25,109,3929,234111,286896.0,357757.0,2,6,16,25,55,55,4084,213104,239649.0,394605.0
LGC,AU,TM,AU,2017 OPL 春季赛,2,51.0,2,0,1,5,18,44,7,89,1467,102832,118851.0,134335.0,0,0,4,7,44,11,1386,75532,77053.0,156945.0
AV,AU,CHF,AU,2017 OPL 春季赛,2,65.7,0,2,0,4,3,23,48,45,1800,106701,155485.0,215654.0,2,2,19,48,23,91,1987,130268,165133.0,208840.0
AE,AU,CHF,AU,2017 OPL 春季赛,2,63.9,0,2,0,2,4,19,39,28,1743,100685,109798.0,207389.0,2,4,21,39,19,80,1858,126494,165846.0,160779.0
CHF,AU,SIN,AU,2017 OPL 春季赛,8,259.1,4,4,6,16,48,136,108,262,7781,473805,514935.0,696453.0,3,9,51,108,136,190,7611,456455,502981.0,709594.0
DW,AU,X5,AU,2017 OPL 春季赛,4,114.3,4,0,3,6,37,85,39,152,3835,238443,264124.0,258913.0,1,3,5,39,85,64,3147,179183,165690.0,341077.0
CHF,AU,LGC,AU,2017 OPL 春季赛,1,28.3,0,1,0,1,2,3,16,4,898,43403,35459.0,76622.0,1,2,7,16,3,45,905,55407,51764.0,48166.0
CHF,AU,DW,AU,2017 OPL 春季赛,5,154.2,2,3,2,4,19,71,96,166,4169,261369,338747.0,455223.0,4,12,37,96,71,171,4792,299022,357198.0,496628.0
SIN,AU,TM,AU,2017 OPL 春季赛,3,112.7,1,2,2,5,17,56,86,132,2737,191138,258836.0,386342.0,3,5,20,86,56,174,3114,212784,318699.0,353978.0
AV,AU,SIN,AU,2017 OPL 春季赛,10,362.8,6,4,9,14,65,165,162,290,10805,657002,781150.0,1023294.0,6,17,74,162,166,275,10295,644608,774034.0,1079675.0
AV,AU,LGC,AU,2017 OPL 春季赛,4,140.4,0,4,2,3,16,47,93,74,4133,236521,271183.0,452528.0,4,11,41,93,47,208,4157,279626,347904.0,378206.0
AE,AU,SIN,AU,2017 OPL 春季赛,5,158.2,1,4,1,6,11,62,98,138,4662,261903,321656.0,477557.0,3,10,44,98,62,192,4444,299745,375698.0,446931.0
AV,AU,DW,AU,2017 OPL 春季赛,2,72.8,0,2,1,1,4,15,41,41,2114,113685,141173.0,224228.0,2,6,16,41,15,92,2328,142500,170762.0,203728.0
CHF,AU,X5,AU,2017 OPL 春季赛,3,104.2,3,0,4,7,28,70,35,145,3150,208284,255573.0,311451.0,0,1,6,35,70,72,2952,167387,208993.0,330229.0
AE,AU,LGC,AU,2017 OPL 春季赛,4,144.3,0,4,1,4,14,25,79,40,4169,225879,220913.0,372150.0,4,11,38,79,25,177,4667,286848,279211.0,359090.0
AE,AU,DW,AU,2017 OPL 春季赛,1,26.1,0,1,0,0,1,3,22,2,723,37953,39018.0,57606.0,1,2,10,22,3,62,784,55288,44934.0,58241.0
LGC,AU,SIN,AU,2017 OPL 春季赛,10,372.8,4,6,9,15,55,200,196,465,10580,680747,925666.0,1268191.0,10,18,90,196,201,420,9784,682299,982145.0,1212156.0
AE,AU,AV,AU,2017 OPL 春季赛,5,175.0,1,4,1,8,20,47,70,102,5249,289411,314352.0,499211.0,5,10,45,70,47,158,5433,328996,368624.0,468143.0
AV,AU,X5,AU,2017 OPL 春季赛,1,23.6,1,0,0,1,11,17,8,35,755,51035,45684.0,67105.0,0,0,1,8,17,11,572,35374,41454.0,57507.0
AE,AU,X5,AU,2017 OPL 春季赛,3,113.2,2,1,2,9,21,42,42,92,3617,205112,241431.0,262708.0,2,3,20,42,42,96,3442,201789,192498.0,331934.0
LGC,AU,X5,AU,2017 OPL 春季赛,2,55.0,2,0,2,5,20,51,7,100,1749,116108,145299.0,131947.0,0,0,2,7,51,7,1475,78182,60368.0,181097.0
DW,AU,TM,AU,2017 OPL 春季赛,3,96.9,3,0,4,10,32,72,38,129,3057,206258,235761.0,271250.0,0,1,4,37,72,71,2704,153528,190930.0,296267.0
SIN,AU,X5,AU,2017 OPL 春季赛,1,24.2,1,0,0,1,11,24,12,49,655,52645,65628.0,62406.0,0,2,1,12,24,23,602,37617,44478.0,81803.0
CHF,AU,TM,AU,2017 OPL 春季赛,4,109.2,4,0,3,9,37,87,29,159,3330,225006,263513.0,293502.0,1,1,14,29,87,52,3121,175581,179787.0,344019.0
AUR,TR,DP,TR,2017 TCL 土耳其冬季赛,4,131.8,1,3,1,5,24,67,92,118,3654,234447,261832.0,401867.0,4,6,27,91,67,187,3627,246600,302892.0,345741.0
CEC,TR,FB,TR,2017 TCL 土耳其冬季赛,4,137.4,2,2,3,9,22,58,70,128,3878,242485,280112.0,423158.0,4,5,21,70,58,139,4037,251153,318185.0,372972.0
DP,TR,FB,TR,2017 TCL 土耳其冬季赛,3,114.8,0,3,2,7,10,24,51,66,3423,186298,166255.0,279297.0,2,6,29,51,24,129,3547,215989,212418.0,250425.0
GS,TR,IW,TR,2017 TCL 土耳其冬季赛,2,69.1,1,1,0,0,4,17,46,32,1956,106252,108763.0,203663.0,2,8,21,46,17,85,2032,137700,155059.0,179676.0
CEC,TR,GAL,TR,2017 TCL 土耳其冬季赛,6,194.1,5,1,5,14,54,114,93,221,5834,381907,489950.0,566602.0,3,7,21,93,114,209,5380,329170,409965.0,615170.0
AUR,TR,FB,TR,2017 TCL 土耳其冬季赛,4,155.3,3,1,5,15,37,56,43,125,4917,294451,314690.0,436894.0,1,2,19,43,57,96,4676,258611,306873.0,415898.0
DP,TR,GAL,TR,2017 TCL 土耳其冬季赛,4,125.9,1,3,1,4,20,29,56,57,3732,207253,217776.0,266934.0,4,7,32,56,29,115,3621,228595,196401.0,326645.0
CEC,TR,IW,TR,2017 TCL 土耳其冬季赛,4,146.2,4,0,5,11,39,82,39,174,4551,285359,320663.0,386631.0,1,3,4,39,82,74,4303,230677,287756.0,434711.0
AUR,TR,CEC,TR,2017 TCL 土耳其冬季赛,8,301.7,5,3,7,20,55,140,136,286,8763,548884,672086.0,851612.0,7,13,56,135,140,340,8922,548233,647173.0,903022.0
GS,TR,SMB,TR,2017 TCL 土耳其冬季赛,4,120.6,2,2,2,4,22,81,57,129,3650,223134,275473.0,325604.0,2,9,24,57,81,98,3525,217809,229869.0,372585.0
