player_name,team,region,matchType,position,kills,deaths,assists,CS,gold,damage,tanking,matches_played,matches_won,minutes_played,matches_lose,win_rate,kills_per_game,deaths_per_game,assists_per_game,CS_per_minute,gold_per_minute,damage_per_game,tanking_per_game,KDA
Han,CQG,CN,2018 LDL 夏季赛,JUG,4,8,11,387,23229,16465.0,47040.0,2,1,63.5,1,0.5,2.0,4.0,5.5,6.09,365.81,8232.5,23520.0,1.875
Honey,MSC,CN,2018 LDL 夏季赛,JUG,34,31,83,2236,129898,116115.0,250365.0,12,8,370.8,4,0.6667,2.83,2.58,6.92,6.03,350.32,9676.25,20863.75,3.774
Jgy,OY,CN,2018 LDL 夏季赛,JUG,91,63,65,3832,207897,270858.0,363576.0,17,8,506.1,9,0.4706,5.35,3.71,3.82,7.57,410.78,15932.82,21386.82,2.476
Juejue,VTG,CN,2018 LDL 夏季赛,JUG,48,39,136,3299,173682,140548.0,345644.0,16,12,494.9,4,0.75,3.0,2.44,8.5,6.67,350.94,8784.25,21602.75,4.718
Kimi,BJO,CN,2018 LDL 夏季赛,JUG,5,21,52,565,56125,32869.0,120826.0,7,2,237.0,5,0.2857,0.71,3.0,7.43,2.38,236.81,4695.57,17260.86,2.714
Kui,DKL,CN,2018 LDL 夏季赛,JUG,5,13,25,467,33992,18225.0,83850.0,3,2,109.1,1,0.6667,1.67,4.33,8.33,4.28,311.57,6075.0,27950.0,2.308
Kyrie,ALY,CN,2018 LDL 夏季赛,JUG,23,14,36,974,64984,62236.0,118135.0,6,2,187.4,4,0.3333,3.83,2.33,6.0,5.2,346.77,10372.67,19689.17,4.214
L3Est16,OnlyGame,CN,2018 LDL 夏季赛,JUG,72,67,203,6100,297120,233507.0,738347.0,27,16,883.8,11,0.5926,2.67,2.48,7.52,6.9,336.18,8648.41,27346.19,4.104
Like,VRG,CN,2018 LDL 夏季赛,JUG,30,45,86,2214,148130,118076.0,309783.0,14,6,470.2,8,0.4286,2.14,3.21,6.14,4.71,315.04,8434.0,22127.36,2.578
Meteor,VSGaming,CN,2018 LDL 夏季赛,JUG,44,54,110,3292,179071,165931.0,414738.0,17,9,535.3,8,0.5294,2.59,3.18,6.47,6.15,334.52,9760.65,24396.35,2.852
Nailao,GT,CN,2018 LDL 夏季赛,JUG,30,37,63,2396,142317,94078.0,308333.0,15,5,457.6,10,0.3333,2.0,2.47,4.2,5.24,311.01,6271.87,20555.53,2.514
Ppengybo1,DKL,CN,2018 LDL 夏季赛,JUG,26,33,69,1457,90755,88468.0,202934.0,9,4,255.9,5,0.4444,2.89,3.67,7.67,5.69,354.65,9829.78,22548.22,2.879
Qie,OMD,CN,2018 LDL 夏季赛,JUG,7,12,13,627,33198,25111.0,82353.0,4,0,120.2,4,0.0,1.75,3.0,3.25,5.22,276.19,6277.75,20588.25,1.667
Rika,JDM,CN,2018 LDL 夏季赛,JUG,48,54,133,2960,187321,166089.0,444753.0,19,9,612.5,10,0.4737,2.53,2.84,7.0,4.83,305.83,8741.53,23408.05,3.352
S1Xu,RYL,CN,2018 LDL 夏季赛,JUG,25,29,79,2620,142634,108613.0,324117.0,13,6,429.9,7,0.4615,1.92,2.23,6.08,6.09,331.78,8354.85,24932.08,3.586
Shuguang,WD,CN,2018 LDL 夏季赛,JUG,1,6,14,227,15176,11331.0,41823.0,2,0,51.2,2,0.0,0.5,3.0,7.0,4.43,296.41,5665.5,20911.5,2.5
Sixsix9,SC,CN,2018 LDL 夏季赛,JUG,30,52,98,3263,192855,139140.0,403385.0,17,7,600.7,10,0.4118,1.76,3.06,5.76,5.43,321.05,8184.71,23728.53,2.462
Sorry,VRG,CN,2018 LDL 夏季赛,JUG,4,4,4,299,11099,16620.0,24520.0,1,0,35.6,1,0.0,4.0,4.0,4.0,8.4,311.77,16620.0,24520.0,2.0
Tbq,SHEINOO,CN,2018 LDL 夏季赛,JUG,10,15,42,851,45271,36155.0,107059.0,5,3,138.3,2,0.6,2.0,3.0,8.4,6.15,327.34,7231.0,21411.8,3.467
Wei,YM,CN,2018 LDL 夏季赛,JUG,62,73,141,3535,209464,251804.0,531855.0,19,14,645.9,5,0.7368,3.26,3.84,7.42,5.47,324.3,13252.84,27992.37,2.781
Weiwei,WBGY,CN,2018 LDL 夏季赛,JUG,42,28,122,2635,164952,143113.0,330014.0,15,12,476.3,3,0.8,2.8,1.87,8.13,5.53,346.32,9540.87,22000.93,5.857
Xg,TESC,CN,2018 LDL 夏季赛,JUG,10,16,32,996,62087,40625.0,128805.0,5,1,182.9,4,0.2,2.0,3.2,6.4,5.45,339.46,8125.0,25761.0,2.625
Xiaoleyan,WD,CN,2018 LDL 夏季赛,JUG,43,30,103,2527,145615,142020.0,284913.0,14,11,404.6,3,0.7857,3.07,2.14,7.36,6.25,359.9,10144.29,20350.93,4.867
Xiaoliulian,SG,CN,2018 LDL 夏季赛,JUG,36,41,105,2580,138789,123575.0,323093.0,13,6,397.0,7,0.4615,2.77,3.15,8.08,6.5,349.59,9505.77,24853.31,3.439
Xiaopeng,TT,CN,2018 LDL 夏季赛,JUG,81,60,181,5962,270212,261001.0,505737.0,20,16,700.3,4,0.8,4.05,3.0,9.05,8.51,385.85,13050.05,25286.85,4.367
Xuzhu,ALY,CN,2018 LDL 夏季赛,JUG,5,3,12,601,21353,18588.0,51729.0,2,2,57.9,0,1.0,2.5,1.5,6.0,10.38,368.79,9294.0,25864.5,5.667
Zcyan,CQG,CN,2018 LDL 夏季赛,JUG,36,58,69,2260,141072,116579.0,284579.0,14,6,419.2,8,0.4286,2.57,4.14,4.93,5.39,336.53,8327.07,20327.07,1.81
Zhuamaoqiu,VT,CN,2018 LDL 夏季赛,JUG,3,10,6,311,14439,11144.0,39013.0,2,0,61.5,2,0.0,1.5,5.0,3.0,5.06,234.78,5572.0,19506.5,0.9
Zzyo,LGDY,CN,2018 LDL 夏季赛,JUG,24,26,20,1015,62650,82435.0,148986.0,6,0,186.6,6,0.0,4.0,4.33,3.33,5.44,335.74,13739.17,24831.0,1.692
Aix,Unlimited Potential,CN,2018 LDL春季赛,JUG,45,50,138,4048,256833,170846.0,676492.0,22,14,810.6,8,0.6364,2.05,2.27,6.27,4.99,316.84,7765.73,30749.64,3.66
Ar,QNG,CN,2018 LDL春季赛,JUG,31,37,69,2089,142862,93060.0,343018.0,14,6,473.4,8,0.4286,2.21,2.64,4.93,4.41,301.78,6647.14,24501.29,2.703
Avoidless,VTG,CN,2018 LDL春季赛,JUG,11,6,34,809,53617,42202.0,129334.0,5,4,152.8,1,0.8,2.2,1.2,6.8,5.29,350.9,8440.4,25866.8,7.5
Axiu,LGDY,CN,2018 LDL春季赛,JUG,29,34,120,2351,157382,122401.0,393232.0,15,9,495.6,6,0.6,1.93,2.27,8.0,4.74,317.56,8160.07,26215.47,4.382
Ayuny,SYX,CN,2018 LDL春季赛,JUG,21,38,90,2701,171855,119848.0,488730.0,18,7,575.9,11,0.3889,1.17,2.11,5.0,4.69,298.41,6658.22,27151.67,2.921
Bademan,PRW,CN,2018 LDL春季赛,JUG,25,35,114,2380,153440,103610.0,419026.0,15,8,484.3,7,0.5333,1.67,2.33,7.6,4.91,316.83,6907.33,27935.07,3.971
Bear,ALY,CN,2018 LDL春季赛,JUG,12,33,45,1262,78925,61504.0,242600.0,8,2,258.6,6,0.25,1.5,4.13,5.63,4.88,305.2,7688.0,30325.0,1.727
Brave,EDGY,CN,2018 LDL春季赛,JUG,25,38,108,2993,190387,102288.0,502490.0,17,8,590.1,9,0.4706,1.47,2.24,6.35,5.07,322.64,6016.94,29558.24,3.5
Candy,LZQ,CN,2018 LDL春季赛,JUG,13,32,74,1606,109214,70124.0,294958.0,11,6,367.0,5,0.5455,1.18,2.91,6.73,4.38,297.59,6374.91,26814.36,2.719
Catjungle,OMD,CN,2018 LDL春季赛,JUG,37,38,62,1997,129151,106104.0,333546.0,11,7,377.8,4,0.6364,3.36,3.45,5.64,5.29,341.85,9645.82,30322.36,2.605
Cubi,TRG,CN,2018 LDL春季赛,JUG,14,32,40,1548,91540,50311.0,235263.0,10,2,293.6,8,0.2,1.4,3.2,4.0,5.27,311.78,5031.1,23526.3,1.688
Feng,KM,CN,2018 LDL春季赛,JUG,15,45,71,1974,131173,82118.0,396179.0,15,4,455.1,11,0.2667,1.0,3.0,4.73,4.34,288.23,5474.53,26411.93,1.911
Fishball,SC,CN,2018 LDL春季赛,JUG,36,30,127,2803,187964,119594.0,422998.0,16,11,586.3,5,0.6875,2.25,1.88,7.94,4.78,320.59,7474.63,26437.38,5.433
Fxz,ME,CN,2018 LDL春季赛,JUG,17,43,138,1898,144643,93560.0,382136.0,15,9,490.7,6,0.6,1.13,2.87,9.2,3.87,294.77,6237.33,25475.73,3.605
Gueyuexin,Tyloo,CN,2018 LDL春季赛,JUG,40,42,188,3953,254791,171830.0,654489.0,23,14,792.5,9,0.6087,1.74,1.83,8.17,4.99,321.5,7470.87,28456.04,5.429
Gz,SHEINOO,CN,2018 LDL春季赛,JUG,16,15,36,751,55487,45263.0,143570.0,5,4,171.8,1,0.8,3.2,3.0,7.2,4.37,322.97,9052.6,28714.0,3.467
Hu1,VC,CN,2018 LDL春季赛,JUG,28,43,90,2579,162754,117845.0,405354.0,16,7,518.4,9,0.4375,1.75,2.69,5.63,4.97,313.95,7365.31,25334.63,2.744
Hunter,GT,CN,2018 LDL春季赛,JUG,21,38,136,2845,185991,111041.0,484440.0,17,11,604.3,6,0.6471,1.24,2.24,8.0,4.71,307.78,6531.82,28496.47,4.132
Juejue,VTG,CN,2018 LDL春季赛,JUG,14,6,24,647,41812,42862.0,87952.0,4,2,114.2,2,0.5,3.5,1.5,6.0,5.67,366.13,10715.5,21988.0,6.333
Koala,WBGY,CN,2018 LDL春季赛,JUG,24,16,69,1127,75951,54130.0,167887.0,7,5,218.2,2,0.7143,3.43,2.29,9.86,5.16,348.08,7732.86,23983.86,5.813
L3Est16,OnlyGame,CN,2018 LDL春季赛,JUG,14,31,112,2704,170084,127733.0,441381.0,16,9,588.4,7,0.5625,0.88,1.94,7.0,4.6,289.06,7983.31,27586.31,4.065
Luofan,WBGY,CN,2018 LDL春季赛,JUG,12,16,49,1048,71287,43082.0,181189.0,7,4,228.1,3,0.5714,1.71,2.29,7.0,4.59,312.53,6154.57,25884.14,3.813
M1Anhua,MSC,CN,2018 LDL春季赛,JUG,20,22,68,1917,123901,86121.0,326881.0,11,6,403.4,5,0.5455,1.82,2.0,6.18,4.75,307.14,7829.18,29716.45,4.0
Malygos,TESC,CN,2018 LDL春季赛,JUG,36,46,90,1943,130168,114675.0,327033.0,14,6,408.5,8,0.4286,2.57,3.29,6.43,4.76,318.65,8191.07,23359.5,2.739
Meteor,VSGaming,CN,2018 LDL春季赛,JUG,39,39,72,2661,160970,124915.0,406639.0,15,9,471.3,6,0.6,2.6,2.6,4.8,5.65,341.54,8327.67,27109.27,2.846
Mingzai,BJO,CN,2018 LDL春季赛,JUG,20,33,84,2139,135883,72742.0,352310.0,14,7,442.3,7,0.5,1.43,2.36,6.0,4.84,307.22,5195.86,25165.0,3.152
Moli,LX,CN,2018 LDL春季赛,JUG,2,5,6,225,14808,11475.0,41352.0,2,0,53.0,2,0.0,1.0,2.5,3.0,4.25,279.4,5737.5,20676.0,1.6
Nailao,ALY,CN,2018 LDL春季赛,JUG,18,27,61,1741,114079,87932.0,253476.0,10,6,360.2,4,0.6,1.8,2.7,6.1,4.83,316.71,8793.2,25347.6,2.926
Papillon,TRG,CN,2018 LDL春季赛,JUG,11,8,31,655,39163,34186.0,81375.0,3,2,110.0,1,0.6667,3.67,2.67,10.33,5.95,356.03,11395.33,27125.0,5.25
Qie,OMD,CN,2018 LDL春季赛,JUG,3,4,8,280,17160,19461.0,42953.0,2,0,58.8,2,0.0,1.5,2.0,4.0,4.76,291.84,9730.5,21476.5,2.75
Rika,JDM,CN,2018 LDL春季赛,JUG,49,39,136,2728,187113,136851.0,438990.0,16,11,579.8,5,0.6875,3.06,2.44,8.5,4.71,322.72,8553.19,27436.88,4.744
Rn,LZQ,CN,2018 LDL春季赛,JUG,8,7,20,572,33803,28449.0,66334.0,3,2,92.9,1,0.6667,2.67,2.33,6.67,6.16,363.86,9483.0,22111.33,4.0
S1Xu,RYL,CN,2018 LDL春季赛,JUG,43,26,75,2358,152723,116816.0,387224.0,13,7,427.1,6,0.5385,3.31,2.0,5.77,5.52,357.58,8985.85,29786.46,4.538
Tbq,VTG,CN,2018 LDL春季赛,JUG,12,13,32,656,47422,38942.0,123599.0,4,3,141.1,1,0.75,3.0,3.25,8.0,4.65,336.09,9735.5,30899.75,3.385
Wajueji,LX,CN,2018 LDL春季赛,JUG,10,22,23,908,52800,40822.0,141777.0,6,0,179.3,6,0.0,1.67,3.67,3.83,5.06,294.48,6803.67,23629.5,1.5
Wei,YM,CN,2018 LDL春季赛,JUG,3,3,13,274,19970,20831.0,58827.0,2,0,77.6,2,0.0,1.5,1.5,6.5,3.53,257.35,10415.5,29413.5,5.333
Weiwei,WBGY,CN,2018 LDL春季赛,JUG,11,2,13,514,34291,21772.0,62813.0,3,3,96.8,0,1.0,3.67,0.67,4.33,5.31,354.25,7257.33,20937.67,8.0
Xiao,YM,CN,2018 LDL春季赛,JUG,26,36,87,1957,127721,105858.0,363248.0,14,6,402.5,8,0.4286,1.86,2.57,6.21,4.86,317.32,7561.29,25946.29,3.139
Xiaofan,MSC,CN,2018 LDL春季赛,JUG,3,6,21,770,45953,20555.0,145999.0,4,1,174.0,3,0.25,0.75,1.5,5.25,4.43,264.1,5138.75,36499.75,4.0
Xiaoliulian,SG,CN,2018 LDL春季赛,JUG,25,34,102,2872,178867,129146.0,466388.0,16,9,552.3,7,0.5625,1.56,2.13,6.38,5.2,323.86,8071.63,29149.25,3.735
Xiaopeng,TT,CN,2018 LDL春季赛,JUG,75,50,120,4132,259887,201710.0,544760.0,21,13,750.9,8,0.619,3.57,2.38,5.71,5.5,346.1,9605.24,25940.95,3.9
Xinyi,TSG,CN,2018 LDL春季赛,JUG,34,37,53,2173,142911,104133.0,353763.0,13,5,443.2,8,0.3846,2.62,2.85,4.08,4.9,322.45,8010.23,27212.54,2.351
Zcyan,CQG,CN,2018 LDL春季赛,JUG,42,37,107,2206,143830,137554.0,297403.0,13,8,407.8,5,0.6154,3.23,2.85,8.23,5.41,352.7,10581.08,22877.15,4.027
Zz,SHEINOO,CN,2018 LDL春季赛,JUG,11,19,41,953,68331,48347.0,181616.0,6,3,242.5,3,0.5,1.83,3.17,6.83,3.93,281.78,8057.83,30269.33,2.737
Bugi,MCX,TW,2018 LMS S8资格赛,JUG,11,11,17,911,51015,47316.0,93214.0,5,1,157.3,4,0.2,2.2,2.2,3.4,5.79,324.32,9463.2,18642.8,2.545
Gemini,HKA,HK,2018 LMS S8资格赛,JUG,6,15,14,536,34068,22751.0,70755.0,4,1,114.4,3,0.25,1.5,3.75,3.5,4.69,297.8,5687.75,17688.75,1.333
Baybay,GRX,HK,2018 LMS 夏季赛,JUG,16,33,60,1783,106758,92515.0,216354.0,10,4,322.9,6,0.4,1.6,3.3,6.0,5.52,330.62,9251.5,21635.4,2.303
Breaker,JT,TW,2018 LMS 夏季赛,JUG,39,48,116,2639,182004,118043.0,439802.0,17,8,594.2,9,0.4706,2.29,2.82,6.82,4.44,306.3,6943.71,25870.71,3.229
Bugi,MCX,TW,2018 LMS 夏季赛,JUG,23,31,58,2489,152700,113557.0,324713.0,12,7,473.2,5,0.5833,1.92,2.58,4.83,5.26,322.7,9463.08,27059.42,2.613
Butter,AFR,CN,2018 LMS 夏季赛,JUG,3,14,36,584,38473,26477.0,99138.0,4,2,131.0,2,0.5,0.75,3.5,9.0,4.46,293.69,6619.25,24784.5,2.786
Crash,MCX,TW,2018 LMS 夏季赛,JUG,3,8,10,433,25948,15973.0,67459.0,3,0,87.4,3,0.0,1.0,2.67,3.33,4.95,296.89,5324.33,22486.33,1.625
Epic,AFR,CN,2018 LMS 夏季赛,JUG,25,28,43,1966,127234,89420.0,276630.0,10,4,397.9,6,0.4,2.5,2.8,4.3,4.94,319.76,8942.0,27663.0,2.429
Gemini,HKA,HK,2018 LMS 夏季赛,JUG,42,29,66,2911,189575,120010.0,370395.0,17,11,578.4,6,0.6471,2.47,1.71,3.88,5.03,327.76,7059.41,21787.94,3.724
Kongyue,MAD Team,TW,2018 LMS 夏季赛,JUG,50,36,119,3281,211668,170278.0,452288.0,19,12,609.4,7,0.6316,2.63,1.89,6.26,5.38,347.34,8962.0,23804.63,4.694
Laba,AFR,CN,2018 LMS 夏季赛,JUG,5,13,16,648,41914,25425.0,107099.0,4,1,147.5,3,0.25,1.25,3.25,4.0,4.39,284.16,6356.25,26774.75,1.615
Moojin,FW,TW,2018 LMS 夏季赛,JUG,42,29,97,2491,160676,124758.0,324780.0,15,14,445.9,1,0.9333,2.8,1.93,6.47,5.59,360.34,8317.2,21652.0,4.793
Morning,FW,TW,2018 LMS 夏季赛,JUG,1,5,1,163,9946,5418.0,23329.0,1,0,32.8,1,0.0,1.0,5.0,1.0,4.97,303.23,5418.0,23329.0,0.4
Nestea,AHQ,TW,2018 LMS 夏季赛,JUG,25,32,40,1288,96593,73680.0,248910.0,10,2,336.4,8,0.2,2.5,3.2,4.0,3.83,287.14,7368.0,24891.0,2.031
Raise,GRX,HK,2018 LMS 夏季赛,JUG,18,15,55,1548,101543,64216.0,242306.0,8,4,315.9,4,0.5,2.25,1.88,6.88,4.9,321.44,8027.0,30288.25,4.867
Taizan,AHQ,TW,2018 LMS 夏季赛,JUG,4,11,18,480,32437,16521.0,69235.0,3,1,109.5,2,0.3333,1.33,3.67,6.0,4.38,296.23,5507.0,23078.33,2.0
Westdoor,AHQ,TW,2018 LMS 夏季赛,JUG,2,5,11,432,25733,14609.0,44955.0,2,1,79.9,1,0.5,1.0,2.5,5.5,5.41,322.07,7304.5,22477.5,2.6
Alex,JT,TW,2018 LMS 春季赛,JUG,10,11,23,927,58975,34332.0,160872.0,5,2,193.9,3,0.4,2.0,2.2,4.6,4.78,304.15,6866.4,32174.4,3.0
Baybay,GRX,HK,2018 LMS 春季赛,JUG,25,36,106,2564,172552,110997.0,494506.0,15,10,551.9,5,0.6667,1.67,2.4,7.07,4.65,312.65,7399.8,32967.07,3.639
Benny,MAD Team,TW,2018 LMS 春季赛,JUG,26,46,108,3174,209300,116982.0,567873.0,19,10,712.0,9,0.5263,1.37,2.42,5.68,4.46,293.96,6156.95,29888.05,2.913
Breaker,JT,TW,2018 LMS 春季赛,JUG,0,8,4,447,24854,14076.0,71463.0,3,0,100.0,3,0.0,0.0,2.67,1.33,4.47,248.54,4692.0,23821.0,0.5
Empt2Y,GRX,HK,2018 LMS 春季赛,JUG,7,7,14,764,47923,18872.0,98598.0,4,2,146.5,2,0.5,1.75,1.75,3.5,5.22,327.12,4718.0,24649.5,3.0
Epic,AFR,CN,2018 LMS 春季赛,JUG,16,30,74,2094,140048,97529.0,343957.0,13,4,483.5,9,0.3077,1.23,2.31,5.69,4.33,289.65,7502.23,26458.23,3.0
Gemini,HKA,HK,2018 LMS 春季赛,JUG,5,19,54,1371,88810,39603.0,246656.0,8,3,295.8,5,0.375,0.63,2.38,6.75,4.63,300.24,4950.38,30832.0,3.105
Hana,JT,TW,2018 LMS 春季赛,JUG,14,32,56,1512,101535,60922.0,301540.0,9,4,354.2,5,0.4444,1.56,3.56,6.22,4.27,286.66,6769.11,33504.44,2.188
Kongyue,MAD Team,TW,2018 LMS 春季赛,JUG,13,19,38,1136,76867,46093.0,193544.0,7,1,248.2,6,0.1429,1.86,2.71,5.43,4.58,309.7,6584.71,27649.14,2.684
Moojin,FW,TW,2018 LMS 春季赛,JUG,35,18,85,2592,159632,113758.0,345057.0,14,12,453.3,2,0.8571,2.5,1.29,6.07,5.72,352.16,8125.57,24646.93,6.667
Morning,FW,TW,2018 LMS 春季赛,JUG,0,3,5,194,10869,2617.0,32487.0,1,0,40.0,1,0.0,0.0,3.0,5.0,4.85,271.73,2617.0,32487.0,1.667
Mountain,AHQ,TW,2018 LMS 春季赛,JUG,22,31,95,3287,204163,99908.0,597675.0,16,8,633.2,8,0.5,1.38,1.94,5.94,5.19,322.43,6244.25,37354.69,3.774
Move,MCX,TW,2018 LMS 春季赛,JUG,17,31,50,2100,134174,87149.0,361798.0,11,5,444.0,6,0.4545,1.55,2.82,4.55,4.73,302.19,7922.64,32890.73,2.161
Nova,HKA,HK,2018 LMS 春季赛,JUG,18,28,48,2063,119240,78994.0,349488.0,10,3,371.0,7,0.3,1.8,2.8,4.8,5.56,321.4,7899.4,34948.8,2.357
Taizan,MCX,TW,2018 LMS 春季赛,JUG,1,10,5,323,18103,12450.0,64007.0,2,0,64.8,2,0.0,0.5,5.0,2.5,4.98,279.37,6225.0,32003.5,0.6
Haro,EDG,CN,2018 LPL S8资格赛,JUG,34,17,51,1561,109110,77351.0,219110.0,9,6,386.7,3,0.6667,3.78,1.89,5.67,4.04,282.16,8594.56,24345.56,5.0
Alex,FPX,CN,2018 LPL夏季赛,JUG,67,60,160,4589,283220,224942.0,572766.0,24,11,874.3,13,0.4583,2.79,2.5,6.67,5.25,323.94,9372.58,23865.25,3.783
Chieftain,BLG,CN,2018 LPL夏季赛,JUG,9,16,26,1282,75902,32622.0,168066.0,7,2,237.3,5,0.2857,1.29,2.29,3.71,5.4,319.86,4660.29,24009.43,2.188
Clearlove,EDG,CN,2018 LPL夏季赛,JUG,34,31,102,2186,151343,106298.0,362964.0,14,9,488.3,5,0.6429,2.43,2.21,7.29,4.48,309.94,7592.71,25926.0,4.387
Clid,JDG,CN,2018 LPL夏季赛,JUG,56,51,163,4118,264312,218222.0,550344.0,24,15,804.3,9,0.625,2.33,2.13,6.79,5.12,328.62,9092.58,22931.0,4.294
Condi,WE,CN,2018 LPL夏季赛,JUG,40,48,130,4123,235392,163774.0,575331.0,21,7,761.6,14,0.3333,1.9,2.29,6.19,5.41,309.08,7798.76,27396.71,3.542
Eimy,LGD,CN,2018 LPL夏季赛,JUG,29,32,71,2067,135786,81779.0,302012.0,14,5,443.5,9,0.3571,2.07,2.29,5.07,4.66,306.17,5841.36,21572.29,3.125
Flawless,AL,CN,2018 LPL夏季赛,JUG,48,76,139,4231,264018,192736.0,560891.0,25,16,844.7,9,0.64,1.92,3.04,5.56,5.01,312.56,7709.44,22435.64,2.461
H4Cker,WBG,CN,2018 LPL夏季赛,JUG,40,37,99,3359,186407,111005.0,378290.0,15,8,500.1,7,0.5333,2.67,2.47,6.6,6.72,372.74,7400.33,25219.33,3.757
Haro,EDG,CN,2018 LPL夏季赛,JUG,56,51,139,3351,213706,206049.0,460282.0,19,8,624.8,11,0.4211,2.95,2.68,7.32,5.36,342.04,10844.68,24225.37,3.824
Jiekou,OMG,CN,2018 LPL夏季赛,JUG,6,16,15,913,51744,36293.0,146764.0,6,1,185.4,5,0.1667,1.0,2.67,2.5,4.92,279.09,6048.83,24460.67,1.313
Karsa,RNG,CN,2018 LPL夏季赛,JUG,49,49,128,2864,194950,164606.0,440041.0,18,11,602.1,7,0.6111,2.72,2.72,7.11,4.76,323.78,9144.78,24446.72,3.612
Kiwi,AL,CN,2018 LPL夏季赛,JUG,12,11,47,689,53841,37604.0,119948.0,5,4,175.2,1,0.8,2.4,2.2,9.4,3.93,307.31,7520.8,23989.6,5.364
M1Anhua,BLG,CN,2018 LPL夏季赛,JUG,9,25,32,743,53781,48186.0,131945.0,6,1,186.0,5,0.1667,1.5,4.17,5.33,3.99,289.15,8031.0,21990.83,1.64
Magic1,WE,CN,2018 LPL夏季赛,JUG,6,4,28,281,20672,19712.0,39390.0,2,2,62.4,0,1.0,3.0,2.0,14.0,4.5,331.28,9856.0,19695.0,8.5
Mlxg,RNG,CN,2018 LPL夏季赛,JUG,4,14,31,662,50369,27854.0,140651.0,4,2,192.4,2,0.5,1.0,3.5,7.75,3.44,261.79,6963.5,35162.75,2.5
Mountain,OMG,CN,2018 LPL夏季赛,JUG,15,42,65,1909,117899,87560.0,293357.0,12,3,411.5,9,0.25,1.25,3.5,5.42,4.64,286.51,7296.67,24446.42,1.905
Ning,IG,CN,2018 LPL夏季赛,JUG,64,78,179,3353,227281,212239.0,506248.0,20,14,633.6,6,0.7,3.2,3.9,8.95,5.29,358.71,10611.95,25312.4,3.115
Pepper,WE,CN,2018 LPL夏季赛,JUG,18,32,59,1490,96712,91602.0,230794.0,9,5,332.9,4,0.5556,2.0,3.56,6.56,4.48,290.51,10178.0,25643.78,2.406
Sofm,LNG,CN,2018 LPL夏季赛,JUG,109,82,202,9203,466699,463364.0,846071.0,36,17,1276.2,19,0.4722,3.03,2.28,5.61,7.21,365.69,12871.22,23501.97,3.793
Swift,RA,CN,2018 LPL夏季赛,JUG,28,40,69,2091,131492,97986.0,292887.0,12,3,399.7,9,0.25,2.33,3.33,5.75,5.23,328.98,8165.5,24407.25,2.425
World6,OMG,CN,2018 LPL夏季赛,JUG,21,24,51,1892,93418,80013.0,196277.0,9,3,296.4,6,0.3333,2.33,2.67,5.67,6.38,315.18,8890.33,21808.56,3.0
Xinyi,FPX,CN,2018 LPL夏季赛,JUG,14,22,39,1651,102423,65677.0,192177.0,10,4,328.4,6,0.4,1.4,2.2,3.9,5.03,311.88,6567.7,19217.7,2.409
Xx,TES,CN,2018 LPL夏季赛,JUG,78,82,219,6146,379479,360822.0,738642.0,33,15,1138.2,18,0.4545,2.36,2.48,6.64,5.4,333.4,10934.0,22383.09,3.622
Youdang,RA,CN,2018 LPL夏季赛,JUG,2,4,10,327,19191,24550.0,48706.0,2,0,64.4,2,0.0,1.0,2.0,5.0,5.08,298.0,12275.0,24353.0,3.0
Chieftain,BLG,CN,2018 LPL春季赛,JUG,15,36,102,2658,159392,86868.0,376330.0,15,9,508.0,6,0.6,1.0,2.4,6.8,5.23,313.76,5791.2,25088.67,3.25
Clearlove,EDG,CN,2018 LPL春季赛,JUG,1,8,2,332,19212,7042.0,68287.0,2,0,69.3,2,0.0,0.5,4.0,1.0,4.79,277.23,3521.0,34143.5,0.375
Clid,JDG,CN,2018 LPL春季赛,JUG,51,70,210,4939,325856,217068.0,855976.0,30,16,1042.3,14,0.5333,1.7,2.33,7.0,4.74,312.63,7235.6,28532.53,3.729
Condi,WE,CN,2018 LPL春季赛,JUG,3,7,28,827,55201,27041.0,123602.0,5,4,163.8,1,0.8,0.6,1.4,5.6,5.05,337.0,5408.2,24720.4,4.429
Crash,RA,CN,2018 LPL春季赛,JUG,3,4,4,348,21804,12788.0,60417.0,2,0,67.1,2,0.0,1.5,2.0,2.0,5.19,324.95,6394.0,30208.5,1.75
Eimy,LGD,CN,2018 LPL春季赛,JUG,11,28,59,1891,118792,60477.0,311187.0,12,4,404.6,8,0.3333,0.92,2.33,4.92,4.67,293.6,5039.75,25932.25,2.5
Fireloli,OMG,CN,2018 LPL春季赛,JUG,5,18,41,754,51148,35925.0,136690.0,5,2,166.1,3,0.4,1.0,3.6,8.2,4.54,307.93,7185.0,27338.0,2.556
Flawless,AL,CN,2018 LPL春季赛,JUG,58,59,184,4142,277852,196029.0,718112.0,26,16,848.2,10,0.6154,2.23,2.27,7.08,4.88,327.58,7539.58,27619.69,4.102
H4Cker,WBG,CN,2018 LPL春季赛,JUG,27,31,97,2910,178203,102012.0,433066.0,16,8,544.4,8,0.5,1.69,1.94,6.06,5.35,327.34,6375.75,27066.63,4.0
Haro,EDG,CN,2018 LPL春季赛,JUG,48,63,187,5222,348434,188491.0,814906.0,33,20,1098.1,13,0.6061,1.45,1.91,5.67,4.76,317.31,5711.85,24694.12,3.73
Karin,TES,CN,2018 LPL春季赛,JUG,22,28,73,1780,119519,83137.0,333300.0,11,2,408.4,9,0.1818,2.0,2.55,6.64,4.36,292.65,7557.91,30300.0,3.393
