Team1_name,Team1_region,Team2_name,Team2_region,matchType,matches_played,minutes_played,Team1_player1_name,Team1_player1_position,Team1_player1_kills,Team1_player1_deaths,Team1_player1_assists,Team1_player1_CS,Team1_player1_gold,Team1_player1_damage,Team1_player1_tanking,Team1_player2_name,Team1_player2_position,Team1_player2_kills,Team1_player2_deaths,Team1_player2_assists,Team1_player2_CS,Team1_player2_gold,Team1_player2_damage,Team1_player2_tanking,Team1_player3_name,Team1_player3_position,Team1_player3_kills,Team1_player3_deaths,Team1_player3_assists,Team1_player3_CS,Team1_player3_gold,Team1_player3_damage,Team1_player3_tanking,Team1_player4_name,Team1_player4_position,Team1_player4_kills,Team1_player4_deaths,Team1_player4_assists,Team1_player4_CS,Team1_player4_gold,Team1_player4_damage,Team1_player4_tanking,Team1_player5_name,Team1_player5_position,Team1_player5_kills,Team1_player5_deaths,Team1_player5_assists,Team1_player5_CS,Team1_player5_gold,Team1_player5_damage,Team1_player5_tanking,Team2_player1_name,Team2_player1_position,Team2_player1_kills,Team2_player1_deaths,Team2_player1_assists,Team2_player1_CS,Team2_player1_gold,Team2_player1_damage,Team2_player1_tanking,Team2_player2_name,Team2_player2_position,Team2_player2_kills,Team2_player2_deaths,Team2_player2_assists,Team2_player2_CS,Team2_player2_gold,Team2_player2_damage,Team2_player2_tanking,Team2_player3_name,Team2_player3_position,Team2_player3_kills,Team2_player3_deaths,Team2_player3_assists,Team2_player3_CS,Team2_player3_gold,Team2_player3_damage,Team2_player3_tanking,Team2_player4_name,Team2_player4_position,Team2_player4_kills,Team2_player4_deaths,Team2_player4_assists,Team2_player4_CS,Team2_player4_gold,Team2_player4_damage,Team2_player4_tanking,Team2_player5_name,Team2_player5_position,Team2_player5_kills,Team2_player5_deaths,Team2_player5_assists,Team2_player5_CS,Team2_player5_gold,Team2_player5_damage,Team2_player5_tanking
KLH,MY,TR,SG,2017 GPL 东南亚 春季赛,2,64.4,Shiro,TOP,9,1,15,522,26922,28311.0,48281.0,Qaspiel,JUG,9,0,19,393,27019,37150.0,55096.0,Arrhedge,MID,7,1,16,503,25895,29446.0,31773.0,Co4,ADC,9,1,11,565,27668,21928.0,20455.0,Bipolar,SUP,2,3,23,80,19610,10735.0,22991.0,Revive,TOP,1,6,1,512,21129,21012.0,42770.0,Cyh,JUG,2,9,1,248,18543,15195.0,36696.0,Cralix,MID,0,8,4,492,19854,27724.0,28233.0,Ciela,ADC,3,8,2,496,20927,31471.0,25168.0,Arkane,SUP,0,5,6,60,14788,15772.0,19455.0
KLH,MY,LYB,PH,2017 GPL 东南亚 春季赛,1,41.5,Shiro,TOP,5,5,8,273,14577,22851.0,17534.0,Qaspiel,JUG,4,9,10,225,14283,22780.0,37336.0,Arrhedge,MID,2,7,10,262,14026,29666.0,21055.0,Co4,ADC,6,4,9,322,15927,23364.0,22976.0,Bipolar,SUP,0,6,16,27,10547,6838.0,18588.0,Kaigu,TOP,3,4,12,293,15638,14110.0,27183.0,Hamezz,JUG,8,2,11,190,15150,19649.0,38821.0,Exosen,MID,5,3,14,315,16739,27182.0,29019.0,Zensho,ADC,12,2,15,266,18128,26711.0,17103.0,Tgee,SUP,3,6,20,59,12612,6142.0,25415.0
LYB,PH,TR,SG,2017 GPL 东南亚 春季赛,2,69.7,Kaigu,TOP,8,9,13,498,25998,35723.0,57405.0,Hamezz,JUG,7,7,12,268,23122,20277.0,55358.0,Exosen,MID,11,10,12,596,28937,35672.0,44467.0,Zensho,ADC,9,5,12,504,26677,30940.0,33435.0,Tgee,SUP,1,9,23,87,19856,11543.0,38291.0,Revive,TOP,12,6,12,520,26826,46074.0,47042.0,Cyh,JUG,11,11,14,343,25409,31287.0,54482.0,Cralix,MID,10,7,17,482,27196,39939.0,35615.0,Ciela,ADC,6,6,14,491,25753,34642.0,23899.0,Arkane,SUP,1,7,18,54,18265,17586.0,29093.0
FTS,ID,TR,SG,2017 GPL 东南亚 春季赛,2,72.8,Square,TOP,5,7,19,445,25539,19989.0,39185.0,Meocon,JUG,10,9,14,349,26479,40442.0,65571.0,Beyond,MID,19,4,10,714,35050,53096.0,28879.0,Chupper,ADC,7,3,13,658,31007,33263.0,34593.0,Rofens,SUP,0,7,15,85,19347,6508.0,32217.0,Revive,TOP,4,9,9,638,28375,31737.0,58106.0,Cyh,JUG,10,11,7,285,24719,23244.0,52292.0,Cralix,MID,7,6,9,603,28296,30564.0,39859.0,Ciela,ADC,7,8,12,557,27491,42513.0,34878.0,Arkane,SUP,2,7,17,54,19979,14717.0,23483.0
FTS,ID,LYB,PH,2017 GPL 东南亚 春季赛,2,69.9,Square,TOP,4,6,15,485,23734,34183.0,56530.0,Meocon,JUG,8,12,10,284,23002,22511.0,61076.0,Beyond,MID,10,8,10,539,26632,39723.0,34076.0,Chupper,ADC,10,7,12,658,30505,50047.0,32540.0,Rofens,SUP,1,13,14,89,18593,15371.0,40296.0,Kaigu,TOP,10,4,16,488,27302,36217.0,64476.0,Hamezz,JUG,10,7,23,337,26557,25038.0,66813.0,Exosen,MID,8,9,12,517,28265,35563.0,34217.0,Zensho,ADC,13,5,21,451,28169,48194.0,24606.0,Tgee,SUP,5,8,30,53,21979,26363.0,30018.0
G2,EU,UOL,RU,2017 IEM 卡托维兹站,2,72.0,Expect,TOP,6,1,23,615,28613,29863.0,43299.0,Trick,JUG,5,6,22,379,27986,30300.0,53068.0,Perkz,MID,18,5,13,509,30554,47526.0,40800.0,Zven,ADC,9,5,16,679,31253,45604.0,20873.0,Mithy,SUP,1,5,23,73,19047,17133.0,30801.0,Vizicsacsi,TOP,6,7,11,611,28312,40719.0,59050.0,Xerxe,JUG,6,8,9,399,24062,20213.0,59248.0,Exileh,MID,6,11,9,572,26391,36650.0,38642.0,Samux,ADC,3,6,14,499,24174,22880.0,26974.0,Hylissang,SUP,1,8,15,89,18317,9467.0,36839.0
H2K,EU,HKA,HK,2017 IEM 卡托维兹站,4,164.1,Odoamne,TOP,12,5,38,1369,64526,73022.0,132998.0,Jankos,JUG,13,11,42,727,58605,47262.0,112436.0,Febiven,MID,18,6,27,1453,70095,95588.0,64832.0,Nuclear,ADC,19,5,25,1600,72560,85163.0,49664.0,Chei,SUP,5,6,32,182,45550,35804.0,60493.0,Maplesnow,TOP,5,13,18,1413,58747,63607.0,133648.0,Gemini,JUG,9,12,11,700,50553,43841.0,113742.0,Gear,MID,11,15,14,1702,69447,89218.0,73790.0,Godkwai,ADC,7,12,9,1347,57984,76058.0,59429.0,Nestea,SUP,1,15,16,159,37989,25017.0,59587.0
FW,TW,G2,EU,2017 IEM 卡托维兹站,3,97.7,Mmd,TOP,5,3,23,736,37218,31755.0,67261.0,Karsa,JUG,7,2,18,535,37978,29221.0,70667.0,Maple,MID,14,2,11,908,43503,48312.0,31481.0,Betty,ADC,9,1,17,859,42497,53002.0,26944.0,Swordart,SUP,3,1,24,96,28718,17413.0,23087.0,Expect,TOP,2,5,5,849,36356,43478.0,59802.0,Trick,JUG,2,11,4,442,29254,13961.0,76230.0,Perkz,MID,4,7,1,862,34050,33531.0,43310.0,Zven,ADC,1,9,2,904,34285,35229.0,30400.0,Mithy,SUP,0,6,5,103,20885,8870.0,30188.0
FW,TW,H2K,EU,2017 IEM 卡托维兹站,3,155.7,Mmd,TOP,2,4,14,1078,51735,44747.0,122146.0,Karsa,JUG,4,8,13,808,51156,48160.0,87667.0,Maple,MID,8,3,14,1436,63491,91580.0,46735.0,Betty,ADC,12,3,8,1474,65827,88296.0,55940.0,Swordart,SUP,2,3,17,128,38499,21181.0,68573.0,Odoamne,TOP,2,7,13,1119,52367,64384.0,119004.0,Jankos,JUG,1,4,12,763,51452,46163.0,105082.0,Febiven,MID,8,6,9,1344,59860,70318.0,59711.0,Nuclear,ADC,9,4,6,1425,62603,95191.0,45258.0,Chei,SUP,1,7,17,163,40979,23061.0,63502.0
KDM,KR,UOL,RU,2017 IEM 卡托维兹站,1,55.9,Roach,TOP,0,1,2,572,21635,24599.0,69425.0,Punch,JUG,0,1,2,258,16299,11210.0,26391.0,Edge,MID,2,3,1,481,20022,32125.0,29116.0,Ssol,ADC,1,1,0,626,22786,28413.0,21377.0,Guger,SUP,0,3,1,79,12342,3972.0,34011.0,Vizicsacsi,TOP,2,1,6,554,24087,38056.0,56307.0,Xerxe,JUG,1,0,5,259,18547,10188.0,35758.0,Exileh,MID,3,0,3,495,23104,24464.0,26860.0,Samux,ADC,3,0,4,490,22276,46141.0,15518.0,Hylissang,SUP,0,2,6,66,15987,31110.0,16009.0
G2,EU,HLE,KR,2017 IEM 卡托维兹站,3,129.5,Expect,TOP,9,6,33,970,48229,51929.0,123809.0,Trick,JUG,5,11,40,515,44249,43673.0,106154.0,Perkz,MID,26,12,17,1026,54278,82064.0,77980.0,Zven,ADC,16,11,26,1309,58749,82866.0,51478.0,Mithy,SUP,3,22,23,113,34276,29688.0,72907.0,Lindarang,TOP,14,10,24,1110,55221,65002.0,106049.0,Seonghwan,JUG,14,17,23,678,47396,62954.0,116108.0,Mickey,MID,9,18,29,1074,51597,91716.0,78493.0,Sangyoon,ADC,20,4,24,1157,56295,100373.0,37206.0,Key,SUP,5,10,42,170,38144,38177.0,61696.0
FW,TW,UOL,RU,2017 IEM 卡托维兹站,2,85.6,Mmd,TOP,3,5,20,662,32944,30456.0,58910.0,Karsa,JUG,12,7,14,424,33095,40063.0,64453.0,Maple,MID,14,6,15,704,36942,65376.0,40628.0,Betty,ADC,12,7,21,706,38703,61085.0,41744.0,Swordart,SUP,2,5,26,84,24496,15852.0,28720.0,Vizicsacsi,TOP,2,11,14,763,32783,33275.0,82623.0,Xerxe,JUG,4,7,16,299,26131,18107.0,55941.0,Exileh,MID,11,12,12,734,34091,55453.0,43808.0,Samux,ADC,12,4,12,646,31724,51141.0,29028.0,Hylissang,SUP,1,9,16,121,21644,19103.0,58327.0
G2,EU,KDM,KR,2017 IEM 卡托维兹站,3,87.8,Expect,TOP,2,2,11,792,32672,32662.0,48942.0,Trick,JUG,11,4,9,462,31478,22183.0,50366.0,Perkz,MID,12,5,12,804,36043,40960.0,38558.0,Zven,ADC,3,3,14,815,33294,37785.0,25489.0,Mithy,SUP,2,5,14,116,22563,7719.0,39749.0,Roach,TOP,1,5,6,765,30721,24579.0,53116.0,Punch,JUG,5,6,5,474,29011,15977.0,67898.0,Edge,MID,9,8,5,740,32776,35712.0,38973.0,Ssol,ADC,2,4,7,825,31683,36714.0,21859.0,Guger,SUP,1,7,14,77,21884,24988.0,27032.0
HLE,KR,M19,RU,2017 IEM 卡托维兹站,1,28.2,Lindarang,TOP,2,3,5,233,11387,19447.0,21963.0,Seonghwan,JUG,3,2,9,129,10981,11478.0,18264.0,Mickey,MID,4,0,5,283,13672,11375.0,19200.0,Sangyoon,ADC,7,1,6,244,13859,16264.0,7435.0,Key,SUP,1,2,9,41,9227,10026.0,11202.0,Smurf,TOP,1,3,0,205,8422,7741.0,17968.0,Pvpstejos,JUG,0,3,4,88,7651,2946.0,12172.0,Kira,MID,2,2,0,259,10386,15416.0,14333.0,Vincent,ADC,4,4,3,199,9670,17103.0,11888.0,Likkrit,SUP,1,5,2,46,6777,5794.0,21729.0
H2K,EU,HLE,KR,2017 IEM 卡托维兹站,2,73.6,Odoamne,TOP,3,7,14,565,26140,31188.0,67713.0,Jankos,JUG,10,7,13,306,25881,26060.0,59016.0,Febiven,MID,13,4,13,636,31488,53739.0,38372.0,Nuclear,ADC,8,1,12,606,28573,37816.0,25719.0,Chei,SUP,3,4,23,60,20433,13011.0,35431.0,Lindarang,TOP,5,5,6,627,27583,35664.0,59969.0,Seonghwan,JUG,6,8,11,390,26294,26610.0,59340.0,Mickey,MID,7,11,9,634,28904,37752.0,41736.0,Sangyoon,ADC,2,5,14,627,27481,56148.0,23825.0,Key,SUP,3,8,12,80,19184,12334.0,30447.0
HKA,HK,M19,RU,2017 IEM 卡托维兹站,1,31.3,Maplesnow,TOP,3,1,9,268,14038,20614.0,34374.0,Gemini,JUG,7,2,11,126,12625,16797.0,26073.0,Gear,MID,10,3,5,294,15846,23511.0,16761.0,Godkwai,ADC,4,0,10,229,13111,17398.0,10932.0,Nestea,SUP,2,1,13,49,9508,5870.0,18235.0,Smurf,TOP,2,4,0,230,9720,14827.0,25768.0,Pvpstejos,JUG,3,8,4,87,8680,9294.0,30943.0,Kira,MID,0,4,5,203,9301,20675.0,15139.0,Vincentvega,ADC,2,2,1,209,9454,16578.0,10966.0,Likkrit,SUP,0,8,5,17,6855,6889.0,20218.0
JAG,KR,KDM,KR,2017 LCK 升降级赛,4,153.2,Sohwan,TOP,6,8,25,1297,58422,55147.0,128853.0,Umti,JUG,12,6,24,727,53586,34946.0,94356.0,Kuzan,MID,15,8,20,1319,61100,94841.0,63593.0,Teddy,ADC,16,8,23,1448,65117,81097.0,61446.0,Snowflower,SUP,3,6,35,106,38985,20197.0,47396.0,Roach,TOP,6,11,17,1404,58770,59553.0,102181.0,Punch,JUG,7,10,18,612,46788,25656.0,105251.0,Edge,MID,9,13,13,1399,59157,96303.0,64083.0,Ssol,ADC,12,13,13,1412,60679,84669.0,74677.0,Guger,SUP,1,5,21,129,36449,15569.0,52937.0
EEW,KR,JAG,KR,2017 LCK 升降级赛,2,67.7,Helper,TOP,1,2,1,554,22088,18556.0,35100.0,Malrang,JUG,2,5,4,334,20659,10986.0,47132.0,Cepted,MID,2,4,3,645,24931,25547.0,28890.0,Deul,ADC,3,6,1,605,23391,18051.0,27341.0,Ella,SUP,1,3,4,56,14151,2855.0,19105.0,Sohwan,TOP,1,1,4,643,26739,16733.0,30238.0,Umti,JUG,1,5,13,251,22443,10101.0,43360.0,Kuzan,MID,8,1,7,661,29861,35594.0,29608.0,Teddy,ADC,8,1,8,680,30809,32411.0,18222.0,Snowflower,SUP,2,1,14,45,19879,21718.0,10158.0
EEW,KR,KDM,KR,2017 LCK 升降级赛,4,164.8,Helper,TOP,5,2,21,1379,60894,37685.0,104516.0,Malrang,JUG,15,6,17,824,56545,37095.0,110699.0,Cepted,MID,15,4,17,1634,69830,78720.0,58960.0,Deul,ADC,12,8,25,1507,67529,73056.0,61840.0,Ella,SUP,1,5,30,106,42000,24503.0,42339.0,Roach,TOP,2,7,12,1337,55660,41646.0,92777.0,Punch,JUG,5,12,11,693,50259,24273.0,100190.0,Edge,MID,12,6,9,1546,64235,81496.0,37346.0,Ssol,ADC,6,8,11,1534,62508,63679.0,54848.0,Guger,SUP,0,15,15,183,37579,17048.0,62180.0
CJE,KR,KDM,KR,2017 LCK 升降级赛,3,108.9,Soul,TOP,4,5,5,1006,40686,37543.0,62825.0,Winged,JUG,2,8,6,553,36396,28516.0,70372.0,Candy,MID,7,5,5,806,37295,35441.0,50449.0,Veritas,ADC,5,6,9,1063,44292,38033.0,42087.0,Pure,SUP,1,7,11,75,26300,12667.0,32661.0,Roach,TOP,4,4,13,1009,42670,46812.0,65474.0,Punch,JUG,6,6,15,498,37472,15814.0,68733.0,Edge,MID,8,3,11,958,43795,46881.0,41668.0,Ssol,ADC,13,4,15,998,46334,63947.0,41634.0,Guger,SUP,0,2,29,67,27515,10922.0,20843.0
CJE,KR,EEW,KR,2017 LCK 升降级赛,2,69.6,Soul,TOP,1,5,8,546,22392,19550.0,59133.0,Winged,JUG,1,6,5,366,21877,16773.0,53579.0,Candy,MID,6,7,4,522,23863,38188.0,32516.0,Veritas,ADC,2,5,8,620,24555,40222.0,33345.0,Pure,SUP,2,6,7,65,16042,12006.0,23463.0,Helper,TOP,3,3,16,511,25801,25204.0,47411.0,Malrang,JUG,12,4,4,356,27720,36135.0,39339.0,Cepted,MID,7,3,7,645,30057,37192.0,42408.0,Deul,ADC,5,0,12,611,29389,35854.0,31926.0,Ella,SUP,2,2,22,40,20309,13499.0,17322.0
DRX,KR,MVP,KR,2017 LCK 韩国夏季赛,5,165.9,Khan,TOP,22,9,36,1489,72797,96960.0,112200.0,Cuzz,JUG,17,5,40,682,59396,50710.0,121302.0,Bdd,MID,25,4,33,1471,71618,77222.0,57174.0,Pray,ADC,11,4,44,1596,71762,91952.0,71372.0,Gorilla,SUP,9,9,43,155,45656,36940.0,66685.0,Add,TOP,6,24,13,1267,56903,60335.0,130273.0,Beyond,JUG,5,21,14,754,50151,37834.0,138013.0,Ian,MID,13,11,9,1507,64593,88341.0,76236.0,Maha,ADC,5,11,12,1536,62145,65492.0,68608.0,Max,SUP,2,17,16,201,40570,22810.0,68713.0
EEW,KR,JAG,KR,2017 LCK 韩国夏季赛,4,150.0,Kiin,TOP,2,14,15,1254,49916,47843.0,116981.0,Malrang,JUG,8,9,20,756,46210,36259.0,94726.0,Cepted,MID,11,10,12,1456,57520,65206.0,60847.0,Deul,ADC,11,5,12,1481,58870,61890.0,74496.0,Ella,SUP,1,8,20,197,34051,11515.0,67607.0,Sohwan,TOP,9,6,25,1457,64815,73482.0,86229.0,Umti,JUG,10,6,20,586,52807,33718.0,112697.0,Kuzan,MID,11,8,17,1465,64834,79770.0,64857.0,Teddy,ADC,14,7,16,1576,70650,99945.0,55634.0,Snowflower,SUP,2,6,32,118,45808,26891.0,38324.0
HLE,KR,JAG,KR,2017 LCK 韩国夏季赛,4,150.6,Lindarang,TOP,0,16,8,1283,50290,58279.0,105109.0,Seonghwan,JUG,4,7,8,623,42216,25699.0,144078.0,Mickey,MID,3,9,9,1354,53457,85295.0,58549.0,Sangyoon,ADC,7,5,9,1526,59169,106277.0,65378.0,Key,SUP,2,10,14,127,33883,23447.0,51842.0,Sohwan,TOP,11,2,22,1265,61974,66585.0,130812.0,Umti,JUG,14,4,16,650,55641,47567.0,116198.0,Kuzan,MID,8,1,24,1297,60424,57027.0,96196.0,Teddy,ADC,14,3,23,1509,68994,108924.0,49489.0,Snowflower,SUP,0,6,36,152,43270,19087.0,55990.0
EEW,KR,KT,KR,2017 LCK 韩国夏季赛,5,174.9,Helper,TOP,14,24,15,1326,61153,70627.0,126625.0,Comeback,JUG,2,22,29,689,50556,40713.0,118963.0,Cepted,MID,19,13,15,1616,68440,77926.0,68940.0,Deul,ADC,8,12,19,1589,65349,89833.0,71183.0,Ella,SUP,2,21,24,205,40755,23569.0,71278.0,Smeb,TOP,36,11,32,1599,80757,90567.0,101250.0,Score,JUG,13,7,44,786,63454,39022.0,146076.0,Pawn,MID,19,13,38,1519,73826,84879.0,77418.0,Deft,ADC,21,8,35,1704,80123,101242.0,81960.0,Mata,SUP,3,6,60,179,49383,27835.0,66375.0
HLE,KR,KT,KR,2017 LCK 韩国夏季赛,6,208.8,Lindarang,TOP,10,17,28,1589,74466,72189.0,140167.0,Mightybear,JUG,16,11,32,924,70264,63606.0,117595.0,Mickey,MID,11,19,23,1869,81055,78453.0,77056.0,Sangyoon,ADC,24,8,27,2014,88738,110865.0,80784.0,Key,SUP,4,14,46,282,56110,32163.0,98017.0,Smeb,TOP,13,19,42,1913,82428,96450.0,172072.0,Score,JUG,17,11,32,1072,74878,50699.0,143563.0,Pawn,MID,19,8,37,1921,85874,103945.0,66951.0,Deft,ADC,18,7,28,2045,87938,106426.0,83269.0,Mata,SUP,2,20,44,185,49471,20960.0,85304.0
MVP,KR,T1,KR,2017 LCK 韩国夏季赛,4,164.2,Add,TOP,7,18,10,1340,59361,66674.0,122752.0,Beyond,JUG,11,14,9,793,52815,42029.0,97725.0,Ian,MID,4,13,10,1395,59225,46878.0,58839.0,Maha,ADC,2,9,11,1460,59710,57464.0,52452.0,Max,SUP,3,13,19,192,41793,34742.0,55989.0,Untara,TOP,13,6,27,1584,70401,65741.0,100810.0,Peanut,JUG,11,5,29,823,61502,44420.0,132919.0,Faker,MID,24,4,21,1633,77803,83577.0,76110.0,Bang,ADC,13,6,25,1648,74529,77032.0,59169.0,Wolf,SUP,6,6,41,226,45923,18119.0,53300.0
HLE,KR,T1,KR,2017 LCK 韩国夏季赛,4,163.6,Lindarang,TOP,3,13,16,1425,57581,58843.0,162363.0,Mightybear,JUG,5,11,20,620,47200,44380.0,121251.0,Mickey,MID,14,16,10,1464,61151,75012.0,100452.0,Sangyoon,ADC,14,13,15,1644,67041,75805.0,80516.0,Key,SUP,3,14,23,229,39797,24354.0,74824.0,Untara,TOP,10,9,30,1604,71872,88676.0,120476.0,Peanut,JUG,10,14,33,653,58415,38119.0,129890.0,Faker,MID,15,6,25,1593,74888,100464.0,91861.0,Bang,ADC,27,2,21,1717,81236,147501.0,68054.0,Wolf,SUP,4,8,42,170,47197,40202.0,48107.0
EEW,KR,T1,KR,2017 LCK 韩国夏季赛,4,132.1,Kiin,TOP,1,4,7,1143,44636,34944.0,95485.0,Malrang,JUG,6,3,4,622,39139,27799.0,98898.0,Cepted,MID,5,12,6,1260,48681,47593.0,58956.0,Deul,ADC,4,13,5,1173,45422,51929.0,54231.0,Ella,SUP,1,12,9,121,28993,30120.0,51673.0,Untara,TOP,6,5,18,1121,51270,66451.0,63908.0,Blank,JUG,8,2,16,609,47969,31309.0,89235.0,Faker,MID,14,4,17,1357,60920,64894.0,60570.0,Bang,ADC,14,1,18,1423,63380,76979.0,60286.0,Wolf,SUP,2,5,29,188,37609,16928.0,39956.0
HLE,KR,MVP,KR,2017 LCK 韩国夏季赛,4,184.4,Lindarang,TOP,14,15,19,1451,71065,70025.0,158184.0,Seonghwan,JUG,6,10,29,767,63896,55042.0,162830.0,Mickey,MID,11,10,29,1500,74363,104969.0,63573.0,Sangyoon,ADC,13,7,26,1775,83044,118471.0,86462.0,Key,SUP,4,10,38,272,54489,39887.0,98533.0,Add,TOP,12,11,24,1644,74300,92024.0,157209.0,Beyond,JUG,7,9,25,852,59519,49144.0,149148.0,Ian,MID,17,10,21,1633,73976,145930.0,72808.0,Maha,ADC,13,8,20,1946,81083,127463.0,80037.0,Max,SUP,2,10,29,295,48014,21136.0,73518.0
EEW,KR,MVP,KR,2017 LCK 韩国夏季赛,4,137.0,Helper,TOP,15,1,26,1257,58924,67553.0,83210.0,Malrang,JUG,11,2,30,555,48688,26832.0,97177.0,Cepted,MID,21,6,23,1348,63242,72299.0,41930.0,Deul,ADC,11,4,27,1257,58633,45069.0,38478.0,Comeback,SUP,4,4,32,163,37456,17365.0,37438.0,Add,TOP,1,16,5,1095,44522,47405.0,94885.0,Beyond,JUG,5,14,10,557,39441,25192.0,80526.0,Ian,MID,5,11,5,1190,47853,36425.0,56706.0,Maha,ADC,5,12,7,1280,50191,36792.0,40449.0,Max,SUP,1,9,13,110,34165,17859.0,37266.0
BBQ,KR,JAG,KR,2017 LCK 韩国夏季赛,4,151.9,Crazy,TOP,8,4,21,1334,59389,54000.0,76589.0,Bless,JUG,14,7,13,610,51397,35041.0,107311.0,Tempt,MID,10,7,22,1392,60192,47352.0,57823.0,Ghost,ADC,15,10,21,1472,64782,78472.0,68777.0,Totoro,SUP,0,9,35,218,40082,17456.0,65858.0,Ikssu,TOP,6,11,20,1273,56390,57846.0,80067.0,Umti,JUG,7,12,23,635,49553,27612.0,109063.0,Kuzan,MID,10,7,20,1412,62189,65419.0,56365.0,Teddy,ADC,13,7,16,1589,67772,68413.0,62163.0,Snowflower,SUP,1,10,25,151,39216,28329.0,48252.0
BBQ,KR,KT,KR,2017 LCK 韩国夏季赛,5,193.9,Crazy,TOP,6,12,12,1394,64851,66808.0,136396.0,Bless,JUG,3,20,18,934,59861,36232.0,144037.0,Tempt,MID,14,8,10,1801,78029,106091.0,84466.0,Ghost,ADC,7,13,15,1803,74886,88876.0,89570.0,Totoro,SUP,2,18,19,180,47547,21555.0,88184.0,Smeb,TOP,13,9,38,1708,78695,76270.0,137270.0,Score,JUG,20,6,32,971,73557,77397.0,125860.0,Pawn,MID,12,4,32,1777,81233,89029.0,76222.0,Deft,ADC,22,4,28,1909,87130,124896.0,81165.0,Mata,SUP,3,9,42,224,51843,23077.0,67164.0
JAG,KR,KT,KR,2017 LCK 韩国夏季赛,5,193.9,Ikssu,TOP,7,12,23,1643,69656,76256.0,145472.0,Umti,JUG,9,12,22,779,59075,55106.0,153673.0,Kuzan,MID,12,14,17,1810,75558,146583.0,124851.0,Teddy,ADC,14,12,17,1923,78225,94361.0,85405.0,Snowflower,SUP,2,22,30,251,48331,27650.0,118145.0,Smeb,TOP,19,11,37,1589,77944,105278.0,144289.0,Score,JUG,22,6,38,870,71857,64776.0,165278.0,Pawn,MID,13,12,38,1616,79070,93531.0,94204.0,Deft,ADC,12,6,41,1802,83550,163774.0,104197.0,Mata,SUP,6,9,44,185,54725,39180.0,62940.0
GEN,KR,JAG,KR,2017 LCK 韩国夏季赛,5,183.2,Cuvee,TOP,9,11,11,1545,66017,48993.0,139497.0,Ambition,JUG,3,11,17,949,59414,42839.0,165986.0,Crown,MID,9,6,16,1629,69384,73936.0,69271.0,Ruler,ADC,11,9,15,1834,75794,108713.0,88280.0,Corejj,SUP,2,7,21,291,47826,31061.0,76327.0,Ikssu,TOP,12,10,14,1468,69117,97177.0,101500.0,Umti,JUG,11,7,20,817,62319,45976.0,137585.0,Kuzan,MID,6,3,19,1724,72444,78766.0,61026.0,Teddy,ADC,13,4,15,1807,78355,106327.0,83296.0,Snowflower,SUP,2,10,27,220,48198,40058.0,75230.0
KDF,KR,KT,KR,2017 LCK 韩国夏季赛,6,197.3,Marin,TOP,12,26,20,1632,73801,75024.0,134965.0,Spirit,JUG,13,16,27,874,64352,60922.0,141165.0,Kuro,MID,20,12,19,1571,75020,106387.0,113748.0,Kramer,ADC,7,14,23,1815,76421,84200.0,91358.0,Tusin,SUP,6,17,34,193,50880,45160.0,80117.0,Smeb,TOP,18,20,31,1726,78477,93821.0,141153.0,Score,JUG,20,10,37,870,70213,60009.0,145508.0,Pawn,MID,26,5,25,1726,81272,99252.0,98727.0,Deft,ADC,19,11,30,1999,85579,121866.0,97260.0,Mata,SUP,2,12,47,194,50869,28843.0,68156.0
GEN,KR,KT,KR,2017 LCK 韩国夏季赛,6,190.9,Cuvee,TOP,8,14,13,1670,69667,67602.0,134773.0,Haru,JUG,7,15,15,1026,63311,45787.0,148750.0,Crown,MID,5,16,17,1677,69346,58598.0,71850.0,Ruler,ADC,12,17,15,1798,76177,70039.0,88096.0,Corejj,SUP,1,14,23,202,48042,43042.0,57644.0,Smeb,TOP,17,6,35,1777,78593,77924.0,134188.0,Score,JUG,10,5,47,855,64535,41262.0,135070.0,Pawn,MID,20,8,33,1659,76680,89190.0,63487.0,Deft,ADC,28,4,24,1781,83018,115000.0,77589.0,Mata,SUP,1,10,54,122,51096,25437.0,55980.0
JAG,KR,T1,KR,2017 LCK 韩国夏季赛,4,127.1,Sohwan,TOP,10,10,17,1229,54385,43832.0,76277.0,Umti,JUG,12,9,12,542,43811,31578.0,86933.0,Kuzan,MID,13,6,21,1075,51450,48528.0,63819.0,Teddy,ADC,12,12,16,1139,51949,45783.0,56001.0,Snowflower,SUP,2,9,29,143,33763,24756.0,49685.0,Untara,TOP,8,10,16,1131,48653,43728.0,64405.0,Blank,JUG,11,10,21,553,42703,25319.0,92522.0,Faker,MID,11,9,16,1200,52508,62454.0,53641.0,Bang,ADC,13,10,19,1170,52083,63623.0,55243.0,Wolf,SUP,3,10,26,155,32664,25408.0,41562.0
