player_name,player_team,player_region,matchType,matches_played,minutes_played,matches_won,hero_chosen_1,hero_chosen_2,hero_chosen_3,hero_chosen_4,hero_chosen_5,hero_chosen_6,hero_chosen_7,hero_chosen_8,hero_chosen_9,hero_chosen_10
Mireu,R7,MX,2023 MSI 入围赛,7,194,2,Jayce,Lissandra,Sylas,Taliyah,Sylas,Aurelionsol,Gragas,,,
Tinowns,LLL,BR,2023 MSI 入围赛,6,169,2,Annie,Cassiopeia,Cassiopeia,Swain,Lissandra,Ahri,,,,
Chovy,GEN,KR,2023 MSI 季中冠军赛,15,443,8,Annie,Annie,Lissandra,Ahri,Vex,Nautilus,Ahri,Lissandra,Rumble,Aurelionsol
Nisqy,MDK,EU,2023 MSI 季中冠军赛,6,153,0,Ahri,Ksante,Jayce,Twistedfate,Lissandra,Annie,,,,
Emenes,C9,US,2023 MSI 季中冠军赛,10,304,3,Ksante,Leblanc,Syndra,Ksante,Ahri,Annie,Sylas,Leblanc,Galio,Sylas
Knight,JDG,CN,2023 MSI 季中冠军赛,14,406,11,Jayce,Jayce,Annie,Jayce,Sylas,Annie,Annie,Cassiopeia,Annie,Syndra
Yagao,BLG,CN,2023 MSI 季中冠军赛,21,711,13,Sylas,Annie,Jayce,Syndra,Nautilus,Galio,Sylas,Annie,Ahri,Ahri
Faker,T1,KR,2023 MSI 季中冠军赛,17,511,9,Ahri,Ksante,Jayce,Lissandra,Nautilus,Nautilus,Ksante,Tristana,Nautilus,Ksante
Caps,G2,EU,2023 MSI 季中冠军赛,11,344,5,Ksante,Annie,Syndra,Yasuo,Nautilus,Nautilus,Annie,Aurelionsol,Annie,Annie
Forge,UP,CN,2023 LPL 夏季赛,23,663,7,Ahri,Akali,Tristana,Azir,Annie,Neeko,Annie,Gragas,Annie,Leblanc
Ucal,TT,CN,2023 LPL 夏季赛,35,1190,13,Jayce,Leblanc,Azir,Neeko,Azir,Leblanc,Jayce,Tristana,Tristana,Neeko
Haichao,LGD,CN,2023 LPL 夏季赛,33,1037,8,Jayce,Jayce,Leblanc,Annie,Leblanc,Varus,Jayce,Ahri,Akali,Tristana
Angel,NIP,CN,2023 LPL 夏季赛,33,956,14,Jayce,Neeko,Leblanc,Neeko,Ahri,Tristana,Tristana,Neeko,Jayce,Neeko
Tangyuan,RNG,CN,2023 LPL 夏季赛,30,932,15,Neeko,Jayce,Jayce,Ahri,Tristana,Neeko,Annie,Annie,Leblanc,Annie
Scout,LNG,CN,2023 LPL 夏季赛,49,1525,29,Jayce,Tristana,Leblanc,Neeko,Tristana,Leblanc,Azir,Azir,Jayce,Jayce
Xiaohu,WBG,CN,2023 LPL 夏季赛,37,1184,23,Tristana,Azir,Tristana,Azir,Azir,Azir,Azir,Azir,Azir,Neeko
Shanks,WE,CN,2023 LPL 夏季赛,34,1087,15,Annie,Azir,Tristana,Azir,Annie,Tristana,Leblanc,Neeko,Tristana,Azir
Care,FPX,CN,2023 LPL 夏季赛,22,648,14,Annie,Ahri,Annie,Neeko,Yone,Qiyana,Annie,Leblanc,Annie,Annie
Rookie,TES,CN,2023 LPL 夏季赛,40,1252,24,Ahri,Azir,Jayce,Jayce,Azir,Akali,Jayce,Azir,Jayce,Azir
Yagao,BLG,CN,2023 LPL 夏季赛,40,1235,28,Azir,Jayce,Leblanc,Leblanc,Azir,Ahri,Azir,Ahri,Azir,Annie
Creme,OMG,CN,2023 LPL 夏季赛,34,995,20,Leblanc,Kaisa,Yone,Yone,Tristana,Neeko,Yone,Yone,Tristana,Neeko
Knight,JDG,CN,2023 LPL 夏季赛,40,1179,32,Neeko,Ahri,Annie,Jayce,Jayce,Jayce,Leblanc,Ahri,Tristana,Jayce
Cryin,IG,CN,2023 LPL 夏季赛,29,890,11,Annie,Ahri,Ahri,Neeko,Leblanc,Neeko,Neeko,Annie,Jayce,Ahri
Fofo,EDG,CN,2023 LPL 夏季赛,46,1463,24,Azir,Jayce,Jayce,Jayce,Jayce,Viktor,Leblanc,Leblanc,Tristana,Akali
Harder,AL,CN,2023 LPL 夏季赛,20,611,7,Neeko,Neeko,Jayce,Annie,Neeko,Neeko,Azir,Azir,Ahri,Ahri
Strive,RA,CN,2023 LPL 夏季赛,16,494,6,Neeko,Jayce,Neeko,Tristana,Annie,Neeko,Ahri,Annie,Ahri,Ahri
